鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
台東市,房地(土地+建物),臺東縣臺東市豐榮路４１巷３０號,73.0,住,,,1051014,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,620730.0,67.02,3,2,1,有,無,2200000,32826.0,,0.0,0,,RPUNMLLKJILFFAV66CA,67.02,0.0,0.0,,,106_01
台東市,土地,常德段1080地號,450.39,住,,,1051101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,8881.0,,0.0,0,含道路地,RPWNMLKKJILFFAV76CA,0.0,0.0,0.0,,,106_01
台東市,房地(土地+建物),臺東縣臺東市蘭州街５７巷３號,86.41,住,,,1051018,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,850113.0,168.18,3,2,4,有,無,5880000,34963.0,,0.0,0,,RPQOMLOKJILFFAV66CA,135.47,32.71,0.0,,,106_01
台東市,房地(土地+建物),臺東縣臺東市中正路154號,107.0,商,,,1051024,土地1建物1車位0,一層，二層，三層，騎樓，地下層,三層,店面(店鋪),住商用,鋼筋混凝土造,690115.0,226.39,3,2,3,有,無,7500000,33129.0,,0.0,0,,RPROMLOKJILFFAV76CA,226.39,0.0,0.0,,,106_01
卑南鄉,房地(土地+建物),臺東縣卑南鄉太平路504巷42號,90.0,,特定農業區,甲種建築用地,1051101,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,751002.0,121.27,2,2,2,有,無,2500000,20615.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLLKJILFFAV56DA,99.48,10.29,11.5,,,106_01
台東市,土地,南榮段1166-1地號,14.99,住,,,1051026,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,283311,18900.0,,0.0,0,,RPVNMLKKJILFFAV76DA,0.0,0.0,0.0,,,106_01
池上鄉,土地,福原段121-3地號,70.66,商,,,1051024,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1496000,21172.0,,0.0,0,,RPRNMLLKJILFFCV66DA,0.0,0.0,0.0,,,106_01
池上鄉,土地,福原段270-1地號,9.34,商,,,1051003,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,256620,27475.0,,0.0,0,,RPQNMLLKJILFFCV09CA,0.0,0.0,0.0,,,106_01
成功鎮,土地,玉港段114地號,44858.08,,風景區,農牧用地,1051031,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7025106,157.0,,0.0,0,親友間特殊買賣。,RPPNMLKKJILFFBV78CA,0.0,0.0,0.0,,,106_01
長濱鄉,土地,永福段628地號,79.25,,鄉村區,乙種建築用地,1050808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,630000,7950.0,,0.0,0,,RPPNMLPJKILFFBV66CA,0.0,0.0,0.0,,,106_01
