鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,新莊區,房地(土地+建物)+車位,新北市新莊區新豐段1地號等1筆A1棟6樓,17.34,商,Unnamed: 5,Unnamed: 6,1060719,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,Unnamed: 14,151.97,0,0.1,0.2,無,無.1,13560000,89228,坡道平面,26.26,0.3,Unnamed: 26,RPVSMLPKJIMFFBF98CB,SUPER2,Unnamed: 29,來源資料夾
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲A8-24F,25.06,住,,,1021018.0,土地1建物1車位1,二十四層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,206.98,4.0,2.0,2.0,有,無,31100000.0,162694.0,坡道平面,26.58,1750000.0,,RPSTMLLKMHMFFAF48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B7-25F,15.18,住,,,1021123.0,土地1建物1車位1,二十五層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.94,3.0,2.0,1.0,有,無,20480000.0,166846.0,坡道平面,26.58,1900000.0,,RPTTMLLKMHMFFAF58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲A2-6F,15.18,住,,,1021015.0,土地1建物1車位1,六層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.94,3.0,2.0,1.0,有,無,18280000.0,149784.0,坡道平面,26.58,1600000.0,,RPUTMLLKMHMFFAF68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲A8-22F,25.06,住,,,1021108.0,土地1建物1車位2,二十二層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,233.56,4.0,2.0,2.0,有,無,32650000.0,159922.0,坡道平面,53.16,3800000.0,,RPVTMLLKMHMFFAF78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B7-5F,15.18,住,,,1021015.0,土地1建物1車位1,五層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.94,3.0,2.0,1.0,有,無,17920000.0,146552.0,坡道平面,26.58,1600000.0,,RPWTMLLKMHMFFAF88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物),新北市土城區學成段289地號，華固新綠洲B2-16F,15.18,住,,,1021118.0,土地1建物1車位0,十六層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.36,3.0,2.0,1.0,有,無,17840000.0,160201.0,,0.0,0.0,,RPXTMLLKMHMFFAF98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B3-25F,18.95,住,,,1021127.0,土地1建物1車位1,二十五層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.99,3.0,2.0,2.0,有,無,23950000.0,161560.0,坡道平面,26.58,1750000.0,,RPOUMLLKMHMFFAF18CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲A7-20F,15.18,住,,,1021206.0,土地1建物1車位1,二十層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.94,3.0,2.0,1.0,有,無,19770000.0,159573.0,坡道平面,26.58,2000000.0,,RPPUMLLKMHMFFAF28CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B6-26F,20.68,住,,,1021127.0,土地1建物1車位1,三十六層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.13,3.0,2.0,2.0,有,無,25750000.0,160481.0,坡道平面,26.58,1750000.0,,RPQUMLLKMHMFFAF38CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲A2-22F,15.18,住,,,1021111.0,土地1建物1車位1,二十二層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.94,3.0,2.0,1.0,有,無,19780000.0,163254.0,坡道平面,26.58,1600000.0,,RPRUMLLKMHMFFAF48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B8-14F,25.06,住,,,1021018.0,土地1建物1車位1,十四層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,206.98,4.0,2.0,2.0,有,無,29500000.0,152993.0,坡道平面,26.58,1900000.0,,RPSUMLLKMHMFFAF58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B3-27F,18.95,住,,,1021122.0,土地1建物1車位1,二十七層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.99,3.0,2.0,2.0,有,無,24300000.0,163744.0,坡道平面,26.58,1800000.0,,RPTUMLLKMHMFFAF68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B3-3F,18.95,住,,,1021103.0,土地1建物1車位1,三層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.99,3.0,2.0,2.0,有,無,21180000.0,143585.0,坡道平面,26.58,1450000.0,,RPUUMLLKMHMFFAF78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲A2-12F,15.18,住,,,1021025.0,土地1建物1車位1,十二層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.94,3.0,2.0,1.0,有,無,18920000.0,155532.0,坡道平面,26.58,1600000.0,,RPVUMLLKMHMFFAF88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B6-25F,20.68,住,,,1021020.0,土地1建物1車位1,二十五層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.13,3.0,2.0,2.0,有,無,26230000.0,163691.0,坡道平面,26.58,1750000.0,,RPWUMLLKMHMFFAF98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B3-26F,18.95,住,,,1021122.0,土地1建物1車位2,二十六層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.57,3.0,2.0,2.0,有,無,26080000.0,162870.0,坡道平面,53.16,3700000.0,,RPXUMLLKMHMFFAF09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B5-3F,13.45,住,,,1021111.0,土地1建物1車位1,三層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.93,2.0,2.0,1.0,有,無,16030000.0,147201.0,坡道平面,26.58,1700000.0,,RPOVMLLKMHMFFAF28CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲A3-24F,18.95,住,,,1021122.0,土地1建物1車位1,二十四層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.99,3.0,2.0,2.0,有,無,23960000.0,161997.0,坡道平面,26.58,1700000.0,,RPQVMLLKMHMFFAF48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B1-25F,20.68,住,,,1021024.0,土地1建物1車位1,二十五層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.99,3.0,2.0,2.0,有,無,25070000.0,156081.0,坡道平面,26.58,1750000.0,,RPRVMLLKMHMFFAF58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B1-13F,20.68,住,,,1021127.0,土地1建物1車位1,十三層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.99,3.0,2.0,2.0,有,無,24350000.0,152266.0,坡道平面,26.58,1600000.0,,RPSVMLLKMHMFFAF68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B8-7F,25.06,住,,,1021022.0,土地1建物1車位1,七層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,206.98,4.0,2.0,2.0,有,無,28190000.0,146563.0,坡道平面,26.58,1750000.0,,RPTVMLLKMHMFFAF78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B3-11F,18.95,住,,,1021025.0,土地1建物1車位1,十一層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.99,3.0,2.0,2.0,有,無,22610000.0,153264.0,坡道平面,26.58,1550000.0,,RPUVMLLKMHMFFAF88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B3-8F,18.95,住,,,1021027.0,土地1建物1車位1,八層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.99,3.0,2.0,2.0,有,無,22290000.0,149480.0,坡道平面,26.58,1750000.0,,RPVVMLLKMHMFFAF98CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B1-14F,20.68,住,,,1021109.0,土地1建物1車位1,十四層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.99,3.0,2.0,2.0,有,無,24550000.0,152600.0,坡道平面,26.58,1750000.0,,RPWVMLLKMHMFFAF09CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲A3-4F,18.95,住,,,1021026.0,土地1建物1車位1,四層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.99,3.0,2.0,2.0,有,無,21250000.0,143003.0,坡道平面,26.58,1600000.0,,RPXVMLLKMHMFFAF56CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲A8-27F,25.06,住,,,1021028.0,土地1建物1車位2,二十七層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,231.14,4.0,2.0,2.0,有,無,33180000.0,165632.0,坡道平面,50.74,3300000.0,,RPOWMLLKMHMFFAF38CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物),新北市土城區學成段289地號，華固新綠洲A2-13F,15.18,住,,,1021017.0,土地1建物1車位0,十三層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.36,3.0,2.0,1.0,有,無,17320000.0,155532.0,,0.0,0.0,,RPPWMLLKMHMFFAF48CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲B5-14F,13.45,住,,,1021123.0,土地1建物1車位1,十四層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.93,2.0,2.0,1.0,有,無,17200000.0,158706.0,坡道平面,26.58,1750000.0,,RPQWMLLKMHMFFAF58CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲A6-7F,20.68,住,,,1021103.0,土地1建物1車位1,七層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.13,3.0,2.0,2.0,有,無,23520000.0,146573.0,坡道平面,26.58,1600000.0,,RPRWMLLKMHMFFAF68CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲A5-15F,13.45,住,,,1021108.0,土地1建物1車位1,十五層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.51,2.0,2.0,1.0,有,無,16900000.0,163278.0,坡道平面,26.58,1400000.0,,RPSWMLLKMHMFFAF78CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土城區,房地(土地+建物)+車位,新北市土城區學成段289地號，華固新綠洲A7-21F,15.18,住,,,1021015.0,土地1建物1車位1,二十一層,27.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.94,3.0,2.0,1.0,有,無,19780000.0,165050.0,坡道平面,26.58,1400000.0,,RPTWMLLKMHMFFAF88CB,106_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
