鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷76弄,26.13,住,Unnamed: 5,Unnamed: 6,1040224,土地4建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,Unnamed: 14,182.23,3,1,2,有,無,37090000,229487,坡道平面,32.81,2800000,Unnamed: 26,RPOOMLOLJIMFFDA57CB,東騰藍,Unnamed: 29,來源資料夾
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號A6-12F,21.77,商,,,1020115.0,土地1建物1車位1,十二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,240.33,3.0,2.0,2.0,有,無,57500000.0,272264.0,坡道機械,40.34,3050000.0,,RPXSMLPJKIMFFCA78CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號A3-11F,21.57,商,,,1020118.0,土地1建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,238.51,3.0,2.0,2.0,有,無,56010000.0,272278.0,坡道平面,40.33,2050000.0,,RPOTMLPJKIMFFCA97CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物),臺北市中山區中山區雙城街25巷13號A5-11F,9.86,商,,,1020118.0,土地1建物1車位0,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.79,2.0,2.0,1.0,有,無,24720000.0,272277.0,,0.0,0.0,,RPPTMLPJKIMFFCA08CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號A6-11F,21.77,商,,,1020118.0,土地1建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,240.33,3.0,2.0,2.0,有,無,57500000.0,272264.0,坡道機械,40.34,3050000.0,,RPQTMLPJKIMFFCA18CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號A6-4F,21.77,商,,,1020106.0,土地1建物1車位1,四層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,240.32,3.0,2.0,2.0,有,無,52580000.0,251913.0,坡道平面,40.33,2200000.0,,RPRTMLPJKIMFFCA28CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號A6-3F,21.57,商,,,1020129.0,土地1建物1車位1,三層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,238.25,3.0,2.0,2.0,有,無,51740000.0,251061.0,坡道平面,40.33,2050000.0,,RPSTMLPJKIMFFCA38CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號A6-2F,21.77,商,,,1020117.0,土地1建物1車位1,二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,239.47,3.0,2.0,2.0,有,無,53600000.0,253854.0,坡道機械,40.34,3050000.0,,RPTTMLPJKIMFFCA48CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號A5-2F,10.68,商,,,1020120.0,土地1建物1車位1,二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.65,2.0,2.0,1.0,有,無,28250000.0,261655.0,坡道機械,40.34,3050000.0,,RPUTMLPJKIMFFCA58CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B5-5F,21.57,商,,,1020126.0,土地1建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,238.87,3.0,2.0,2.0,有,無,53400000.0,258638.0,坡道平面,40.33,2050000.0,,RPVTMLPJKIMFFCA68CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B1-11F,14.79,商,,,1020127.0,土地1建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.57,3.0,2.0,2.0,有,無,39050000.0,266213.0,坡道機械,40.34,3050000.0,,RPWTMLPJKIMFFCA78CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B3-5F,21.16,商,,,1020131.0,土地1建物1車位2,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,272.49,3.0,2.0,2.0,有,無,52640000.0,255643.0,坡道平面,80.66,3600000.0,,RPXTMLPJKIMFFCA88CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B3-6F,20.95,商,,,1020131.0,土地1建物1車位1,六層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,231.86,3.0,2.0,2.0,有,無,51050000.0,257140.0,坡道平面,40.33,1800000.0,,RPOUMLPJKIMFFCA08CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B1-13F,14.79,商,,,1020205.0,土地1建物1車位1,十三層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.65,3.0,2.0,2.0,有,無,39880000.0,272190.0,坡道機械,40.34,3050000.0,,RPPUMLPJKIMFFCA18CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B1-12F,14.79,商,,,1020130.0,土地1建物1車位1,十二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.56,3.0,2.0,2.0,有,無,39800000.0,278045.0,坡道平面,40.33,2200000.0,,RPQUMLPJKIMFFCA28CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B3-10F,14.38,商,,,1020202.0,土地1建物1車位1,十層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.49,3.0,2.0,2.0,有,無,37280000.0,268603.0,坡道平面,40.33,2050000.0,,RPRUMLPJKIMFFCA38CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號A6-5F,21.77,商,,,1020118.0,土地1建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,240.32,3.0,2.0,2.0,有,無,53800000.0,257013.0,坡道平面,40.33,2400000.0,,RPSUMLPJKIMFFCA48CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B3-12F,14.38,商,,,1020206.0,土地1建物1車位1,十二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.5,3.0,2.0,2.0,有,無,40150000.0,282861.0,坡道機械,40.34,3050000.0,,RPTUMLPJKIMFFCA58CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B5-12F,14.79,商,,,1020206.0,土地1建物1車位1,十二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.57,3.0,2.0,2.0,有,無,41300000.0,282851.0,坡道機械,40.34,3050000.0,,RPUUMLPJKIMFFCA68CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B2-12F,14.38,商,,,1020208.0,土地1建物1車位1,十二層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.49,3.0,2.0,2.0,有,無,38000000.0,272949.0,坡道平面,40.33,2200000.0,,RPVUMLPJKIMFFCA78CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B3-4F,20.95,商,,,1020301.0,土地1建物1車位1,四層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,232.17,3.0,2.0,2.0,有,無,51800000.0,254131.0,坡道機械,40.34,3050000.0,,RPWUMLPJKIMFFCA88CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B5-4F,21.57,商,,,1020309.0,土地1建物1車位1,四層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,238.87,3.0,2.0,2.0,有,無,52960000.0,254155.0,坡道平面,40.33,2500000.0,,RPOVMLPJKIMFFCA18CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B3-3F,20.95,商,,,1020326.0,土地1建物1車位1,三層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,232.16,3.0,2.0,2.0,有,無,51250000.0,254131.0,坡道平面,40.33,2500000.0,,RPPVMLPJKIMFFCA28CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B3-11F,14.38,商,,,1020129.0,土地1建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.49,3.0,2.0,2.0,有,無,37320000.0,267765.0,坡道平面,40.33,2200000.0,,RPQVMLPJKIMFFCA38CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號A1-9F,20.95,商,,,1011219.0,土地1建物1車位1,九層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,232.88,3.0,2.0,2.0,有,無,53680000.0,266320.0,坡道平面,40.33,2400000.0,,RPRVMLPJKIMFFCA48CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B2-11F,14.38,商,,,1020204.0,土地1建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.5,3.0,2.0,2.0,有,無,38550000.0,270662.0,坡道機械,40.34,3050000.0,,RPSVMLPJKIMFFCA58CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中山區,房地(土地+建物)+車位,臺北市中山區中山區雙城街25巷13號B5-11F,14.79,商,,,1020131.0,土地1建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.57,3.0,2.0,2.0,有,無,38900000.0,267100.0,坡道機械,40.34,2780000.0,,RPTVMLPJKIMFFCA68CB,中山隱,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物),臺北市內湖區內湖路二段,9.72,商,,,1030325.0,土地1建物1車位0,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.52,2.0,2.0,1.0,有,無,25200000.0,258409.0,,0.0,0.0,,RPOPMLSKKIMFFCA97CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,11.31,商,,,1030502.0,土地1建物1車位1,四層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.76,2.0,2.0,1.0,有,無,28990000.0,221704.0,坡道平面,0.0,2500000.0,,RPPPMLSKKIMFFCA08CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物),臺北市內湖區內湖路二段,8.23,商,,,1030318.0,土地1建物1車位0,四層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.9,2.0,2.0,1.0,有,無,21300000.0,256936.0,,0.0,0.0,,RPQPMLSKKIMFFCA18CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,15.71,商,,,1030624.0,土地1建物1車位1,四層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,174.47,3.0,2.0,2.0,有,無,38800000.0,222388.0,坡道平面,0.0,2400000.0,,RPSPMLSKKIMFFCA38CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,11.13,商,,,1030408.0,土地1建物1車位1,七層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.82,2.0,2.0,1.0,有,無,28580000.0,221860.0,坡道平面,0.0,2600000.0,,RPTPMLSKKIMFFCA48CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,15.8,商,,,1030607.0,土地1建物1車位1,三層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.41,3.0,2.0,2.0,有,無,38880000.0,221652.0,坡道平面,0.0,2600000.0,,RPWPMLSKKIMFFCA78CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,15.8,商,,,1030528.0,土地1建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.3,3.0,2.0,2.0,有,無,39080000.0,222932.0,坡道平面,0.0,2800000.0,,RPOQMLSKKIMFFCA08CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,11.03,商,,,1030424.0,土地1建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.11,2.0,2.0,1.0,有,無,28000000.0,218562.0,坡道平面,0.0,0.0,,RPPQMLSKKIMFFCA18CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,12.16,商,,,1030712.0,土地1建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.89,2.0,2.0,1.0,有,無,33160000.0,238750.0,坡道平面,0.0,2500000.0,,RPRQMLSKKIMFFCA38CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,11.03,商,,,1030408.0,土地1建物1車位1,九層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.11,2.0,2.0,1.0,有,無,28680000.0,223870.0,坡道平面,0.0,2600000.0,,RPSQMLSKKIMFFCA48CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,15.71,商,,,1030711.0,土地1建物1車位1,十三層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,174.42,3.0,2.0,2.0,有,無,43180000.0,247563.0,坡道平面,0.0,2650000.0,,RPTQMLSKKIMFFCA58CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物),臺北市內湖區內湖路二段,7.57,商,,,1030405.0,土地1建物1車位0,七層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.47,1.0,1.0,1.0,有,無,20400000.0,270306.0,,0.0,0.0,,RPUQMLSKKIMFFCA68CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,11.69,商,,,1030528.0,土地1建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.62,2.0,2.0,1.0,有,無,32600000.0,259513.0,坡道機械,0.0,1400000.0,,RPWQMLSKKIMFFCA88CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物),臺北市內湖區內湖路二段,8.32,商,,,1030401.0,土地1建物1車位0,十層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.98,2.0,2.0,1.0,有,無,22120000.0,266570.0,,0.0,0.0,,RPXQMLSKKIMFFCA98CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物),臺北市內湖區內湖路二段,8.32,商,,,1030404.0,土地1建物1車位0,六層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.07,2.0,2.0,1.0,有,無,21800000.0,262429.0,,0.0,0.0,,RPORMLSKKIMFFCA18CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物),臺北市內湖區內湖路二段,10.1,商,,,1030622.0,土地1建物1車位0,六層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.57,2.0,2.0,1.0,有,無,25500000.0,251058.0,,0.0,0.0,,RPPRMLSKKIMFFCA28CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物),臺北市內湖區內湖路二段,8.32,商,,,1030323.0,土地1建物1車位0,九層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.07,2.0,2.0,1.0,有,無,22600000.0,272060.0,,0.0,0.0,,RPQRMLSKKIMFFCA38CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,10.28,商,,,1030530.0,土地1建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.98,2.0,2.0,1.0,有,無,27550000.0,229622.0,坡道平面,0.0,2500000.0,,RPRRMLSKKIMFFCA48CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,11.31,商,,,1030322.0,土地1建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.76,2.0,2.0,1.0,有,無,29500000.0,225604.0,坡道平面,0.0,2600000.0,,RPSRMLSKKIMFFCA58CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,10.28,商,,,1030419.0,土地1建物1車位1,十三層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.13,2.0,2.0,1.0,有,無,28460000.0,236910.0,坡道平面,0.0,2400000.0,,RPTRMLSKKIMFFCA68CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,9.26,商,,,1030322.0,土地1建物1車位1,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.61,2.0,2.0,1.0,有,無,23530000.0,214670.0,坡道平面,0.0,2600000.0,,RPVRMLSKKIMFFCA88CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,11.31,商,,,1030607.0,土地1建物1車位1,十層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.77,2.0,2.0,1.0,有,無,29980000.0,229257.0,坡道平面,0.0,2600000.0,,RPXRMLSKKIMFFCA09CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物),臺北市內湖區內湖路二段,8.23,商,,,1030320.0,土地1建物1車位0,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.91,2.0,2.0,1.0,有,無,21000000.0,253287.0,,0.0,0.0,,RPOSMLSKKIMFFCA28CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,9.26,商,,,1030320.0,土地1建物1車位1,七層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.52,2.0,2.0,1.0,有,無,24200000.0,220964.0,坡道平面,0.0,2800000.0,,RPQSMLSKKIMFFCA48CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物),臺北市內湖區內湖路二段,10.19,商,,,1030415.0,土地1建物1車位0,四層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.28,2.0,2.0,1.0,有,無,24980000.0,244232.0,,0.0,0.0,,RPRSMLSKKIMFFCA58CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物),臺北市內湖區內湖路二段,7.57,商,,,1030728.0,土地1建物1車位0,九層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.47,1.0,1.0,1.0,有,無,20400000.0,270306.0,,0.0,0.0,,RPSSMLSKKIMFFCA68CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物),臺北市內湖區內湖路二段,7.57,商,,,1030518.0,土地1建物1車位0,五層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.47,1.0,1.0,1.0,有,無,19600000.0,259706.0,,0.0,0.0,,RPTSMLSKKIMFFCA78CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物),臺北市內湖區內湖路二段,8.23,商,,,1030318.0,土地1建物1車位0,七層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.9,2.0,2.0,1.0,有,無,22000000.0,265380.0,,0.0,0.0,,RPUSMLSKKIMFFCA88CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物),臺北市內湖區內湖路二段,8.23,商,,,1030325.0,土地1建物1車位0,四層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.91,2.0,2.0,1.0,有,無,20500000.0,247256.0,,0.0,0.0,,RPVSMLSKKIMFFCA98CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,11.31,商,,,1030325.0,土地1建物1車位1,三層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.07,2.0,2.0,1.0,有,無,28980000.0,222803.0,坡道平面,0.0,0.0,,RPWSMLSKKIMFFCA09CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段,8.51,商,,,1030331.0,土地1建物1車位1,十一層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.01,1.0,1.0,1.0,有,無,23500000.0,230370.0,坡道平面,0.0,2600000.0,,RPXSMLSKKIMFFCA56CB,碧湖君品,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大安區,房地(土地+建物)+車位,臺北市大安區和平東路三段434巷旁,16.33,住,,,1061021.0,土地1建物1車位1,九層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.84,2.0,2.0,1.0,有,無,24590000.0,233048.0,坡道平面,36.98,2250000.0,,RPVNMLSKKIMFFFA78CB,耕云,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,文山區,房地(土地+建物),臺北市文山區辛亥路五段60號4樓,1.87,住,,,1040406.0,土地1建物1車位0,四層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.69,1.0,1.0,1.0,有,無,16000000.0,208632.0,,0.0,0.0,,RPQOMLMKJHNFFAA17CB,靜心集,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,文山區,房地(土地+建物)+車位,臺北市文山區辛亥路五段60號5樓,1.87,住,,,1040420.0,土地1建物1車位1,五層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.85,1.0,1.0,1.0,有,無,16860000.0,198983.0,坡道機械,14.16,1600000.0,,RPROMLMKJHNFFAA27CB,靜心集,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,文山區,房地(土地+建物)+車位,臺北市文山區辛亥路五段60號6樓,1.87,住,,,1040416.0,土地1建物1車位1,六層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.85,1.0,1.0,1.0,有,無,16910000.0,197679.0,坡道機械,14.16,1750000.0,,RPSOMLMKJHNFFAA37CB,靜心集,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,文山區,房地(土地+建物)+車位,臺北市文山區辛亥路五段58號1樓,1.74,住,,,1040505.0,土地1建物1車位1,一層,9.0,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,,73.5,1.0,1.0,1.0,有,無,22200000.0,347152.0,坡道機械,14.16,1600000.0,,RPTOMLMKJHNFFAA47CB,靜心集,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,文山區,房地(土地+建物),臺北市文山區辛亥路五段58號4樓,1.37,住,,,1040514.0,土地1建物1車位0,四層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,56.26,1.0,1.0,1.0,有,無,11580000.0,205830.0,,0.0,0.0,,RPUOMLMKJHNFFAA57CB,靜心集,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,文山區,房地(土地+建物),臺北市文山區辛亥路五段58號5樓,1.37,住,,,1040404.0,土地1建物1車位0,五層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,56.26,1.0,1.0,1.0,有,無,11580000.0,205830.0,,0.0,0.0,,RPVOMLMKJHNFFAA67CB,靜心集,,106_05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,文山區,房地(土地+建物),臺北市文山區辛亥路五段58號6樓,1.37,住,,,1040416.0,土地1建物1車位0,六層,9.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,56.26,1.0,1.0,1.0,有,無,11200000.0,199076.0,,0.0,0.0,,RPWOMLMKJHNFFAA77CB,靜心集,,106_05
