鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,來源資料夾_,桃園區,房地(土地+建物),桃園市桃園區中山路1308巷320弄2號背面 A1-01F,22.51,住,Unnamed: 5,Unnamed: 6,1051216,土地1建物1車位0,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,88.99,0,0.1,0.2,無,無.1,5780000,64951,Unnamed: 23,0.0,0.3,Unnamed: 26,RPPPMLSLJIMFFAH58CB,鴻築微美,Unnamed: 29,來源資料夾
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B02-12,17.2,住,,,1051120.0,土地1建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.7,2.0,2.0,1.0,有,無,7170000.0,60356.0,坡道平面,43.1,1400000.0,,RPRUMLRLPHMFFBH17CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B02-13,17.2,住,,,1060219.0,土地1建物1車位1,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.7,2.0,2.0,1.0,有,無,7150000.0,60146.0,坡道平面,43.1,1400000.0,,RPSUMLRLPHMFFBH27CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B03-02,23.01,住,,,1060409.0,土地1建物1車位1,二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.13,3.0,2.0,2.0,有,無,8550000.0,57526.0,坡道平面,43.1,1300000.0,,RPTUMLRLPHMFFBH37CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B03-03,23.01,住,,,1060205.0,土地1建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.53,3.0,2.0,2.0,有,無,8800000.0,58856.0,坡道平面,43.1,1300000.0,,RPUUMLRLPHMFFBH47CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B03-04,23.01,住,,,1051002.0,土地1建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.53,3.0,2.0,2.0,有,無,8560000.0,56972.0,坡道平面,43.1,1300000.0,,RPWUMLRLPHMFFBH67CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B03-05,23.01,住,,,1050808.0,土地1建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.53,3.0,2.0,2.0,有,無,8810000.0,58934.0,坡道平面,43.1,1300000.0,,RPXUMLRLPHMFFBH77CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B03-06,23.01,住,,,1050828.0,土地1建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.53,3.0,2.0,2.0,有,無,8820000.0,59013.0,坡道平面,43.1,1300000.0,,RPOVMLRLPHMFFBH96CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B03-07,23.01,住,,,1051112.0,土地1建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.53,3.0,2.0,2.0,有,無,8980000.0,59876.0,坡道平面,43.1,1350000.0,,RPPVMLRLPHMFFBH07CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B03-08,23.01,住,,,1050809.0,土地1建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.53,3.0,2.0,2.0,有,無,9050000.0,60818.0,坡道平面,43.1,1300000.0,,RPRVMLRLPHMFFBH27CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B03-09,23.01,住,,,1060326.0,土地1建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.53,3.0,2.0,2.0,有,無,9060000.0,60504.0,坡道平面,43.1,1350000.0,,RPSVMLRLPHMFFBH37CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B03-10,23.01,住,,,1051210.0,土地1建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.53,3.0,2.0,2.0,有,無,9350000.0,63172.0,坡道平面,43.1,1300000.0,,RPTVMLRLPHMFFBH47CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B3-11,23.01,住,,,1060212.0,土地1建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.53,3.0,2.0,2.0,有,無,8930000.0,59876.0,坡道平面,43.1,1300000.0,,RPVVMLRLPHMFFBH67CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B3-12,23.24,住,,,1060101.0,土地1建物1車位2,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.63,3.0,2.0,2.0,有,無,10290000.0,59170.0,坡道平面,86.2,2750000.0,,RPWVMLRLPHMFFBH77CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B3-13,23.01,住,,,1051008.0,土地1建物1車位1,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.53,3.0,2.0,2.0,有,無,9030000.0,60661.0,坡道平面,43.1,1300000.0,,RPXVMLRLPHMFFBH87CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號B3-14,23.24,住,,,1060215.0,土地1建物1車位2,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,212.22,3.0,2.0,2.0,有,無,8780000.0,55278.0,坡道平面,84.14,1700000.0,,RPOWMLRLPHMFFBH07CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C1-02,23.24,住,,,1051204.0,土地1建物1車位2,二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,212.73,3.0,2.0,2.0,有,無,9590000.0,54453.0,坡道平面,86.2,2700000.0,,RPQWMLRLPHMFFBH27CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C1-03,23.01,住,,,1051112.0,土地1建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.1,3.0,2.0,2.0,有,無,8850000.0,58203.0,坡道平面,43.1,1400000.0,,RPRWMLRLPHMFFBH37CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C1-04,23.01,住,,,1050904.0,土地1建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.1,3.0,2.0,2.0,有,無,8700000.0,57813.0,坡道平面,43.1,1300000.0,,RPSWMLRLPHMFFBH47CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C1-05,23.01,住,,,1050807.0,土地1建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.1,3.0,2.0,2.0,有,無,8900000.0,58984.0,坡道平面,43.1,1350000.0,,RPTWMLRLPHMFFBH57CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C1-06,23.01,住,,,1051210.0,土地1建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.04,3.0,2.0,2.0,有,無,8860000.0,58672.0,坡道平面,41.04,1350000.0,,RPUWMLRLPHMFFBH67CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C1-07,23.01,住,,,1050924.0,土地1建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.1,3.0,2.0,2.0,有,無,9110000.0,61016.0,坡道平面,43.1,1300000.0,,RPVWMLRLPHMFFBH77CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C1-08,23.01,住,,,1051203.0,土地1建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.1,3.0,2.0,2.0,有,無,9170000.0,61094.0,坡道平面,43.1,1350000.0,,RPWWMLRLPHMFFBH87CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C1-09,23.01,住,,,1060101.0,土地1建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.1,3.0,2.0,2.0,有,無,9100000.0,60547.0,坡道平面,43.1,1350000.0,,RPXWMLRLPHMFFBH97CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C1-10,23.01,住,,,1050813.0,土地1建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.1,3.0,2.0,2.0,有,無,9390000.0,62813.0,坡道平面,43.1,1350000.0,,RPONNLRLPHMFFBH88CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C1-11,23.01,住,,,1051120.0,土地1建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.04,3.0,2.0,2.0,有,無,9050000.0,60547.0,坡道平面,41.04,1300000.0,,RPPNNLRLPHMFFBH98CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C1-12,23.01,住,,,1060305.0,土地1建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.1,3.0,2.0,2.0,有,無,9000000.0,59375.0,坡道平面,43.1,1400000.0,,RPRNNLRLPHMFFBH56CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C1-13,23.24,住,,,1051211.0,土地1建物1車位2,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,214.2,3.0,2.0,2.0,有,無,10050000.0,58203.0,坡道平面,86.2,2600000.0,,RPSNNLRLPHMFFBH66CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C1-14,23.24,住,,,1060215.0,土地1建物1車位2,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,212.81,3.0,2.0,2.0,有,無,8810000.0,55258.0,坡道平面,84.14,1700000.0,,RPUNNLRLPHMFFBH86CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C2-02,17.2,住,,,1060312.0,土地1建物1車位1,二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.08,2.0,2.0,1.0,有,無,6700000.0,56262.0,坡道平面,43.1,1300000.0,,RPVNNLRLPHMFFBH96CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C2-03,17.2,住,,,1051022.0,土地1建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.02,2.0,2.0,1.0,有,無,7040000.0,59804.0,坡道平面,41.04,1300000.0,,RPWNNLRLPHMFFBH07CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C2-04,17.2,住,,,1051008.0,土地1建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.08,2.0,2.0,1.0,有,無,7000000.0,59387.0,坡道平面,43.1,1300000.0,,RPXNNLRLPHMFFBH17CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C2-05,17.2,住,,,1060415.0,土地1建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.08,2.0,2.0,1.0,有,無,7060000.0,59492.0,坡道平面,43.1,1350000.0,,RPOONLRLPHMFFBH98CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C2-06,17.2,住,,,1050911.0,土地1建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.08,2.0,2.0,1.0,有,無,7150000.0,60429.0,坡道平面,43.1,1350000.0,,RPPONLRLPHMFFBH09CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C2-07,17.2,住,,,1060108.0,土地1建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.08,2.0,2.0,1.0,有,無,7260000.0,61575.0,坡道平面,43.1,1350000.0,,RPQONLRLPHMFFBH56CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C2-08,17.2,住,,,1051218.0,土地1建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.02,2.0,2.0,1.0,有,無,7290000.0,61888.0,坡道平面,41.04,1350000.0,,RPRONLRLPHMFFBH66CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C2-09,17.2,住,,,1060408.0,土地1建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.08,2.0,2.0,1.0,有,無,7200000.0,60950.0,坡道平面,43.1,1350000.0,,RPSONLRLPHMFFBH76CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C2-10,17.2,住,,,1060312.0,土地1建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.08,2.0,2.0,1.0,有,無,7250000.0,61471.0,坡道平面,43.1,1350000.0,,RPTONLRLPHMFFBH86CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C2-11,17.2,住,,,1060108.0,土地1建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.08,2.0,2.0,1.0,有,無,7230000.0,61263.0,坡道平面,43.1,1350000.0,,RPUONLRLPHMFFBH96CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C2-12,17.2,住,,,1051008.0,土地1建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.08,2.0,2.0,1.0,有,無,7120000.0,60638.0,坡道平面,43.1,1300000.0,,RPVONLRLPHMFFBH07CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C2-13,17.2,住,,,1051217.0,土地1建物1車位1,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.08,2.0,2.0,1.0,有,無,7290000.0,61367.0,坡道平面,43.1,1400000.0,,RPWONLRLPHMFFBH17CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C3-02,16.97,住,,,1051105.0,土地1建物1車位1,二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.23,2.0,2.0,1.0,有,無,6180000.0,52903.0,坡道平面,41.04,1250000.0,,RPXONLRLPHMFFBH27CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C3-03,16.97,住,,,1051106.0,土地1建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.29,2.0,2.0,1.0,有,無,7100000.0,62238.0,坡道平面,43.1,1300000.0,,RPOPNLRLPHMFFBH09CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C3-04,16.97,住,,,1060212.0,土地1建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.29,2.0,2.0,1.0,有,無,6550000.0,55263.0,坡道平面,43.1,1400000.0,,RPPPNLRLPHMFFBH56CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C3-05,16.97,住,,,1060319.0,土地1建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.23,2.0,2.0,1.0,有,無,6680000.0,57732.0,坡道平面,41.04,1300000.0,,RPQPNLRLPHMFFBH66CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C3-06,16.97,住,,,1051015.0,土地1建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.23,2.0,2.0,1.0,有,無,6670000.0,58161.0,坡道平面,41.04,1250000.0,,RPRPNLRLPHMFFBH76CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C3-07,16.97,住,,,1060326.0,土地1建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.29,2.0,2.0,1.0,有,無,6560000.0,56444.0,坡道平面,43.1,1300000.0,,RPSPNLRLPHMFFBH86CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C3-08,16.97,住,,,1060219.0,土地1建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.23,2.0,2.0,1.0,有,無,6800000.0,59019.0,坡道平面,41.04,1300000.0,,RPTPNLRLPHMFFBH96CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C3-09,16.97,住,,,1051119.0,土地1建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.29,2.0,2.0,1.0,有,無,6890000.0,58912.0,坡道平面,43.1,1400000.0,,RPUPNLRLPHMFFBH07CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C3-10,16.97,住,,,1051010.0,土地1建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.29,2.0,2.0,1.0,有,無,6920000.0,60307.0,坡道平面,43.1,1300000.0,,RPVPNLRLPHMFFBH17CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C3-11,16.97,住,,,1050814.0,土地1建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.23,2.0,2.0,1.0,有,無,6680000.0,58268.0,坡道平面,41.04,1250000.0,,RPWPNLRLPHMFFBH27CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C3-12,16.97,住,,,1050806.0,土地1建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.29,2.0,2.0,1.0,有,無,6680000.0,57732.0,坡道平面,43.1,1300000.0,,RPXPNLRLPHMFFBH37CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C3-13,16.97,住,,,1060205.0,土地1建物1車位1,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.23,2.0,2.0,1.0,有,無,6680000.0,58268.0,坡道平面,41.04,1250000.0,,RPOQNLRLPHMFFBH56CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號C3-14,16.97,住,,,1051224.0,土地1建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.29,2.0,2.0,1.0,有,無,6680000.0,56658.0,坡道平面,43.1,1400000.0,,RPPQNLRLPHMFFBH66CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號D1-02,24.17,住,,,1060402.0,土地1建物1車位1,二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.91,3.0,2.0,2.0,有,無,8500000.0,53808.0,坡道平面,43.1,1300000.0,,RPQQNLRLPHMFFBH76CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號D1-03,24.4,住,,,1051225.0,土地1建物1車位2,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,220.0,3.0,2.0,2.0,有,無,10680000.0,58894.0,坡道平面,86.2,2800000.0,,RPRQNLRLPHMFFBH86CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號D1-04,24.17,住,,,1050821.0,土地1建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.9,3.0,2.0,2.0,有,無,9500000.0,60538.0,坡道平面,43.1,1400000.0,,RPSQNLRLPHMFFBH96CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號D1-05,24.17,住,,,1051126.0,土地1建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.9,3.0,2.0,2.0,有,無,9740000.0,62706.0,坡道平面,43.1,1350000.0,,RPTQNLRLPHMFFBH07CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號D1-06,24.17,住,,,1051016.0,土地1建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.9,3.0,2.0,2.0,有,無,9670000.0,62556.0,坡道平面,43.1,1300000.0,,RPUQNLRLPHMFFBH17CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號D1-07,24.17,住,,,1051030.0,土地1建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.9,3.0,2.0,2.0,有,無,9790000.0,63079.0,坡道平面,43.1,1350000.0,,RPVQNLRLPHMFFBH27CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號D1-08,24.17,住,,,1060124.0,土地1建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.9,3.0,2.0,2.0,有,無,9900000.0,63528.0,坡道平面,43.1,1400000.0,,RPWQNLRLPHMFFBH37CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號D1-09,24.17,住,,,1051029.0,土地1建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.9,3.0,2.0,2.0,有,無,9880000.0,64126.0,坡道平面,43.1,1300000.0,,RPXQNLRLPHMFFBH47CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號D1-10,24.17,住,,,1050820.0,土地1建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.9,3.0,2.0,2.0,有,無,10020000.0,64425.0,坡道平面,43.1,1400000.0,,RPORNLRLPHMFFBH66CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號D1-11,24.4,住,,,1060124.0,土地1建物1車位2,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,220.0,3.0,2.0,2.0,有,無,10600000.0,59791.0,坡道平面,86.2,2600000.0,,RPPRNLRLPHMFFBH76CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中壢區,房地(土地+建物)+車位,桃園市中壢區忠孝段154地號D1-12,24.17,住,,,1050820.0,土地1建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.9,3.0,2.0,2.0,有,無,9730000.0,62631.0,坡道平面,43.1,1350000.0,,RPQRNLRLPHMFFBH86CB,106_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
