鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,嘉義市,房地(土地+建物)+車位,嘉義市嘉義市忠孝路798巷,29.74,住,Unnamed: 5,Unnamed: 6,1120513,土地1建物1車位2,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,177.45,3,1,2,有,無,12200000,76985,坡道平面,53.4,2650000,Unnamed: 26,RPPNMLQKNHIGFAI18CB,未來樹,L5棟5F號,Unnamed: 30,來源資料夾,嘉義市嘉義市日新街與立學街口,31.16,商,1120813,土地1建物1車位1,六層,13,204.63,2.1,19380000,104299,33.2,1500000,RPPNMLOKQHIGFAI28CB,仰?日新,1棟6B1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,23.91,商,1120821.0,土地1建物1車位1,六層,14.0,156.21,2.0,11370000.0,78935.0,29.27,1350000.0,RPPNMLTLQHIGFAI88CB,佳昂?家易,A3棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,1120821.0,土地1建物1車位1,十三層,14.0,116.19,1.0,8000000.0,77658.0,29.27,1250000.0,RPQNMLTLQHIGFAI98CB,佳昂?家易,E6棟13號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,22.8,商,1120821.0,土地1建物1車位1,十層,14.0,149.53,2.0,10720000.0,78330.0,29.27,1300000.0,RPRNMLTLQHIGFAI09CB,佳昂?家易,E2棟10號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,透天厝,住家用,鋼筋混凝土造,,,3.0,,1.0,有,無,,,一樓平面,,,,,,,,112_04,嘉義市嘉義市世賢路二段196巷,159.51,住,1120817.0,土地2建物1車位1,全,3.0,225.98,4.0,17900000.0,79211.0,0.0,0.0,RPTNMLTLQHIGFAI66CB,境美二期,B1棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),,,,,,,,,,店面(店鋪),住商用,鋼筋混凝土造,,,4.0,,2.0,有,無,,,,,,,,,,,112_04,嘉義市嘉義市湖美三路,99.69,其他,1120821.0,土地1建物1車位0,全,4.0,214.77,4.0,16000000.0,74498.0,0.0,0.0,RPPNMLKMQHIGFAI08CB,光昇御寶11期,A棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,一樓平面,,,,,,,,112_04,嘉義市嘉義市立德街90，92號,46.25,住,1120819.0,土地3建物1車位1,五層,5.0,115.82,2.0,10950000.0,94434.0,15.75,1500000.0,RPRNMLLMQHIGFAI38CB,安徒森Ⅱ,A棟5A3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,18.35,商,1120828.0,土地1建物1車位0,三層,14.0,98.62,1.0,7340000.0,74427.0,0.0,0.0,RPPNMLPJRHIGFAI38CB,佳昂?家易,A1棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,原申報序號B1IA11207110002撤銷，重新申報,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,1120828.0,土地1建物1車位1,十一層,14.0,112.73,1.0,7870000.0,78898.0,28.19,1200000.0,RPQNMLPJRHIGFAI48CB,佳昂?家易,E3棟11號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),,,,,,,,,,透天厝,住家用,鋼筋混凝土造,,,4.0,,2.0,有,無,,,,,,,,,,,112_04,嘉義市嘉義市金山路與永福三街口,110.0,住,1120816.0,土地1建物1車位0,全,4.0,264.07,4.0,28500000.0,107926.0,0.0,0.0,RPRNMLPJRHIGFAI58CB,金山森藏,A5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,1.0,,1.0,有,無,,,一樓平面,,,土地持分範圍為4493/100000，因系統自動四捨五入，原契約書面積為23.67平方公尺，有差額0.01平方公尺。,,,,,112_04,嘉義市嘉義市彌陀路238巷98弄,23.68,住,1120825.0,土地1建物1車位1,三層,5.0,77.7,1.0,6500000.0,80257.0,15.4,1500000.0,RPPNMLRJRHIGFAI58CB,陶世代,B棟3樓C號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),,,,,,,,,,透天厝,住商用,鋼筋混凝土造,,,4.0,,2.0,有,無,,,,,,,,,,,112_04,嘉義市嘉義市湖美三路,128.82,其他,1120909.0,土地2建物1車位0,全,4.0,213.37,4.0,16800000.0,78736.0,0.0,0.0,RPPNMLTJRHIGFAI78CB,光昇御寶11期,A棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,見其他登記事項,,,3.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康12路,39.87,住,1120824.0,土地1建物1車位2,三層,8.0,189.65,2.0,12080000.0,72897.0,56.86,2400000.0,RPPNMLLKRHIGFAI08CB,御安旺景3,3C1棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,,,,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,,,,,112_04,嘉義市嘉義市芳安路17巷,40.1,住,1120831.0,土地1建物1車位0,二層,5.0,99.57,1.0,8200000.0,82354.0,0.0,0.0,RPPNMLMKRHIGFAI18CB,好人居Ⅲ,A棟2F1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康十街,26.87,住,1120908.0,土地1建物1車位1,五層,8.0,116.69,2.0,7650000.0,73320.0,28.72,1200000.0,RPQNMLMKRHIGFAI28CB,威盛好日子,甲棟5C號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,坡道機械,,,,,,,,112_04,嘉義市嘉義市宣信街,20.92,住,1120826.0,土地1建物1車位1,四層,14.0,120.23,2.0,11270000.0,100960.0,15.04,650000.0,RPRNMLMKRHIGFAI38CB,漢昇 築城,H棟H3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,1.0,,1.0,有,無,,,一樓平面,,,,,,,,112_04,嘉義市嘉義市荖藤宅,28.2,住,1120823.0,土地1建物1車位1,五層,5.0,90.45,1.0,7100000.0,83986.0,20.2,1200000.0,RPSNMLMKRHIGFAI48CB,寓上愛,壹棟5FA7號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,1.0,,1.0,有,無,,,一樓平面,,,,,,,,112_04,嘉義市嘉義市荖藤宅,20.1,住,1120823.0,土地1建物1車位1,五層,5.0,70.14,1.0,5490000.0,85903.0,20.2,1200000.0,RPTNMLMKRHIGFAI58CB,寓上愛,壹棟5FA8號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,1.0,有,無,,,一樓平面,,,,,,,,112_04,嘉義市嘉義市荖藤宅,36.7,住,1120831.0,土地1建物1車位1,三層,5.0,111.37,2.0,8180000.0,76560.0,20.2,1200000.0,RPUNMLMKRHIGFAI68CB,寓上愛,壹棟3FA2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,18.35,商,1120904.0,土地1建物1車位1,六層,14.0,126.81,1.0,8890000.0,77469.0,28.19,1250000.0,RPPNMLOKRHIGFAI38CB,佳昂?家易,A1棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,21.69,商,1120904.0,土地1建物1車位1,四層,14.0,144.53,2.0,9660000.0,72718.0,28.19,1200000.0,RPQNMLOKRHIGFAI48CB,佳昂?家易,D2棟4號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,1120904.0,土地1建物1車位1,十一層,14.0,120.98,1.0,8520000.0,78181.0,29.27,1350000.0,RPRNMLOKRHIGFAI58CB,佳昂?家易,D6棟11號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,22.8,商,1120904.0,土地1建物1車位1,二層,14.0,149.53,2.0,9880000.0,71761.0,29.27,1250000.0,RPSNMLOKRHIGFAI68CB,佳昂?家易,E2棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),,,,,,,,,,透天厝,住家用,鋼筋混凝土造,,,4.0,,1.0,有,無,,,,,,,,,,,112_04,嘉義市嘉義市世賢路二段196巷,133.39,住,1120831.0,土地2建物1車位0,全,3.0,147.6,3.0,12380000.0,83875.0,0.0,0.0,RPTNMLOKRHIGFAI78CB,境美二期,C6棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),,,,,,,,,,透天厝,住商用,鋼筋混凝土造,,,4.0,,2.0,有,無,,,,,,,,,,,112_04,嘉義市嘉義市大華路,106.0,住,1120909.0,土地1建物1車位0,全,4.0,238.06,5.0,29500000.0,123918.0,0.0,0.0,RPUNMLOKRHIGFAI88CB,美麗幸福屋系列8,A棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),,,,,,,,,,透天厝,住家用,鋼筋混凝土造,,,4.0,,3.0,有,無,,,,,,,,,,,112_04,嘉義市嘉義市大統路,105.95,住,1120916.0,土地3建物1車位0,全,4.0,230.92,5.0,20980000.0,90854.0,0.0,0.0,RPPNMLSKRHIGFAI78CB,金石成大砌,B棟11號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,坡道平面,,,[夢公園/集合住宅] 5F-B1,,,,,112_04,嘉義市嘉義市金龍街.大雅路二段578巷,32.46,住,1120918.0,土地3建物1車位1,五層,10.0,240.85,2.0,26310000.0,110429.0,27.5,2750000.0,RPQNMLSKRHIGFAI88CB,夢公園,B棟5B1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,透天厝,住家用,鋼筋混凝土造,,,3.0,,3.0,有,無,,,一樓平面,,,,,,,,112_04,嘉義市嘉義市順興六街,104.71,住,1120916.0,土地1建物1車位1,全,3.0,166.94,4.0,18280000.0,109500.0,0.0,0.0,RPRNMLSKRHIGFAI98CB,松町六,F棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康十街,35.47,住,1120917.0,土地1建物1車位1,九層,9.0,141.47,2.0,10100000.0,78049.0,28.72,1300000.0,RPSNMLSKRHIGFAI09CB,威盛好日子,乙棟9E號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,1.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,1120911.0,土地1建物1車位1,五層,12.0,119.56,1.0,8220000.0,77196.0,29.27,1250000.0,RPPNMLTKRHIGFAI88CB,佳昂?家易,C5棟5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,22.8,商,1120911.0,土地1建物1車位1,八層,14.0,149.53,2.0,10820000.0,78746.0,29.27,1350000.0,RPQNMLTKRHIGFAI98CB,佳昂?家易,D5棟8號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,1120911.0,土地1建物1車位1,十二層,14.0,120.98,1.0,8270000.0,76546.0,29.27,1250000.0,RPRNMLTKRHIGFAI09CB,佳昂?家易,E1棟12號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,1.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,1120911.0,土地1建物1車位1,十一層,12.0,119.56,1.0,8610000.0,80408.0,29.27,1350000.0,RPSNMLTKRHIGFAI56CB,佳昂?家易,C5棟11號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),,,,,,,,,,透天厝,住商用,鋼筋混凝土造,,,5.0,,2.0,有,無,,,,,,,,,,,112_04,嘉義市嘉義市博愛路二段,103.16,住,1120919.0,土地3建物1車位0,全,4.0,255.17,6.0,26500000.0,103852.0,0.0,0.0,RPPNMLKLRHIGFAI08CB,金石成大砌,A棟13號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康十街,35.47,住,1120923.0,土地1建物1車位2,五層,9.0,170.19,2.0,10880000.0,75211.0,57.44,2400000.0,RPPNMLPLRHIGFAI58CB,威盛好日子,乙棟5E號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康十街,26.87,住,1120922.0,土地1建物1車位1,七層,8.0,116.69,2.0,7740000.0,74344.0,28.72,1200000.0,RPQNMLPLRHIGFAI68CB,威盛好日子,甲棟7C號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,原申報序號B1IA11203140001撤銷，重新申報,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,1120918.0,土地1建物1車位1,六層,14.0,112.73,1.0,7690000.0,76768.0,28.19,1200000.0,RPPNMLRLRHIGFAI78CB,佳昂?家易,D3棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,1120918.0,土地1建物1車位1,十二層,14.0,113.81,1.0,7800000.0,77478.0,29.27,1250000.0,RPQNMLRLRHIGFAI88CB,佳昂?家易,E3棟12號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,18.35,商,1120918.0,土地1建物1車位1,十一層,14.0,127.89,1.0,9000000.0,78077.0,29.27,1300000.0,RPRNMLRLRHIGFAI98CB,佳昂?家易,A1棟11號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,一樓平面,,,,,,,,112_04,嘉義市嘉義市東區盧厝里2鄰,55.77,農,1120909.0,土地1建物1車位1,三層,4.0,134.23,2.0,10460000.0,80535.0,20.49,1300000.0,RPQNMLSLRHIGFAI98CB,百富寓見北歐,3FC5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,一樓平面,,,,,,,,112_04,嘉義市嘉義市東區盧厝里2鄰,49.61,農,1120924.0,土地1建物1車位1,二層,4.0,121.68,2.0,9360000.0,79652.0,20.49,1300000.0,RPRNMLSLRHIGFAI09CB,百富寓見北歐,2FC1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,一樓平面,,,,,,,,112_04,嘉義市嘉義市東區盧厝里2鄰,51.84,農,1120924.0,土地1建物1車位1,三層,4.0,126.22,2.0,9820000.0,80583.0,20.49,1300000.0,RPSNMLSLRHIGFAI56CB,百富寓見北歐,3FD6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,1.0,有,無,,,一樓平面,,,原申報書序號B1IA11103290012在111年10月12日解約,,,,,112_04,嘉義市嘉義市德陽街,31.35,商,1120923.0,土地1建物1車位1,十層,10.0,149.79,2.0,14000000.0,93675.0,16.35,1500000.0,RPPNMLMJIIIGFAI27CB,興雅硯,A5號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康十街,34.83,住,1120909.0,土地1建物1車位2,六層,9.0,168.23,2.0,10730000.0,75187.0,57.44,2400000.0,RPQNMLMJIIIGFAI37CB,威盛好日子,乙棟6F號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康十街,35.04,住,1121001.0,土地1建物1車位1,八層,8.0,142.83,2.0,9950000.0,75804.0,28.72,1300000.0,RPRNMLMJIIIGFAI47CB,威盛好日子,甲棟6A號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,,,,,,,,,112_04,嘉義市嘉義市芳安路17巷,21.1,住,1120923.0,土地1建物1車位0,五層,5.0,52.5,1.0,5060000.0,96381.0,0.0,0.0,RPPNMLNJIIIGFAI37CB,好人居Ⅲ,A棟5F10號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),,,,,,,,,,透天厝,住家用,鋼筋混凝土造,,,4.0,,2.0,有,無,,,,,,,,,,,112_04,嘉義市嘉義市順興五街,99.08,住,1120915.0,土地1建物1車位0,全,3.0,207.75,3.0,20800000.0,100120.0,0.0,0.0,RPPNMLOJIIIGFAI47CB,興達帝寶NO.16御賞,A棟6號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市八德路,30.18,住,1121001.0,土地5建物1車位1,四層,14.0,165.27,2.0,16080000.0,115237.0,37.88,1400000.0,RPPNMLQJIIIGFAI67CB,大騰帝八區,4A棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市八德路,23.55,住,1121004.0,土地5建物1車位1,十三層,14.0,127.15,2.0,12080000.0,108451.0,27.75,1300000.0,RPQNMLQJIIIGFAI77CB,大騰帝八區,13A棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市八德路,23.49,住,1121004.0,土地5建物1車位1,十四層,14.0,132.84,2.0,12500000.0,110932.0,33.68,1500000.0,RPRNMLQJIIIGFAI87CB,大騰帝八區,14A棟1號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,1120925.0,土地1建物1車位1,三層,12.0,119.41,1.0,8120000.0,76215.0,29.27,1250000.0,RPPNMLRJIIIGFAI77CB,佳昂?家易,C1棟3號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,1120925.0,土地1建物1車位1,十層,14.0,120.98,1.0,8500000.0,78508.0,29.27,1300000.0,RPQNMLRJIIIGFAI87CB,佳昂?家易,D6棟10號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,1121113全部解約,112_04,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,1120925.0,土地1建物1車位1,十四層,14.0,120.98,1.0,8180000.0,75564.0,29.27,1250000.0,RPRNMLRJIIIGFAI97CB,佳昂?家易,E1棟14號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物),,,,,,,,,,透天厝,住家用,鋼筋混凝土造,,,5.0,,1.0,有,無,,,,,,,,,,,112_04,嘉義市嘉義市世賢路二段196巷,135.69,住,1120928.0,土地2建物1車位0,全,3.0,158.66,3.0,12900000.0,81306.0,0.0,0.0,RPPNMLMKIIIGFAI37CB,境美二期,C1棟0號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康十街,34.83,住,1121009.0,土地1建物1車位1,三層,9.0,139.24,2.0,9060000.0,71118.0,28.72,1200000.0,RPQNMLMKIIIGFAI47CB,威盛好日子,乙棟3G號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,2.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康十街,28.59,住,1121008.0,土地1建物1車位1,二層,9.0,119.89,2.0,7870000.0,73160.0,28.72,1200000.0,RPRNMLMKIIIGFAI57CB,威盛好日子,乙棟2H號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉義市,房地(土地+建物)+車位,,,,,,,,,,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,,3.0,,2.0,有,無,,,坡道平面,,,,,,,,112_04,嘉義市嘉義市健康十街,35.04,住,1121008.0,土地1建物1車位1,六層,8.0,142.83,2.0,9830000.0,75629.0,28.72,1200000.0,RPPNMLNKIIIGFAI47CB,威盛好日子,甲棟6B號
