鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,東港鎮,房地(土地+建物),屏東縣東港鎮興東路,136.69,住,Unnamed: 5,Unnamed: 6,1120512,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,Unnamed: 14,192.32,4,2,4.1,有,無,16610000,86366,Unnamed: 23,0.0,0,Unnamed: 26,RPPNMLRKNHIGFDT07CB,長居(六期),A棟1號,Unnamed: 30,來源資料夾,麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉麟義段1397地號,45.57,1120811,土地3建物1車位1,五層,5,華廈(10層含以下有電梯),112.16,2.1,1,8660000,83120,一樓平面,18.2,850000,RPQNMLMKQHIGFAT66CB,新義城,G棟1號,長治鄉,屏東縣長治鄉復興路,31.23,Unnamed: 4,鄉村區,乙種建築用地,1121112,土地1建物1車位1,八層,8,139.99,10770000,77940,坡道平面,15.92,1100000,RPQNMLRKJIIGFAT56CB,幸福欣印象-豐收區,B1棟8號
長治鄉,房地(土地+建物),屏東縣長治鄉中興路65號,120.17,住,,,1120414.0,土地4建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,145.07,5.0,2.0,4.0,有,無,13100000.0,90301.0,,0.0,0.0,,RPPNMLMKNHIGFAT88CB,陶里,B棟10號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉屏東縣麟洛鄉麟義段1397地號,45.57,住,,,1120509.0,土地3建物1車位1,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.16,2.0,2.0,1.0,有,無,7750000.0,73436.0,一樓平面,18.2,850000.0,,RPQNMLMKNHIGFAT98CB,新義城,G棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長治鄉,房地(土地+建物),屏東縣長治鄉中興路65號,132.84,住,,,1120415.0,土地4建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,139.39,5.0,2.0,3.0,有,無,13250000.0,95057.0,,0.0,0.0,,RPRNMLMKNHIGFAT09CB,陶里,B棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市古松巷,27.1,,鄉村區,乙種建築用地,1120508.0,土地1建物1車位1,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.03,3.0,2.0,2.0,有,無,9190000.0,77141.0,一樓平面,13.75,1300000.0,,RPSNMLMKNHIGFAT56CB,屏東印象,A1棟04F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長治鄉,房地(土地+建物),屏東縣長治鄉中興路65號,171.9,住,,,1120421.0,土地4建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,162.09,5.0,2.0,4.0,有,無,16750000.0,103338.0,,0.0,0.0,,RPTNMLMKNHIGFAT66CB,陶里,B棟18號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮光復路,37.94,,一般農業區,甲種建築用地,1120424.0,土地1建物1車位1,二層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,122.57,3.0,2.0,2.0,有,無,6520000.0,50218.0,一樓平面,12.65,1000000.0,,RPPNMLOKNHIGFCT66CB,太友敦煌8,B2棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮光復路,37.49,,一般農業區,甲種建築用地,1120424.0,土地1建物1車位1,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.08,3.0,2.0,2.0,有,無,6520000.0,50498.0,一樓平面,13.75,1100000.0,,RPQNMLOKNHIGFCT76CB,太友敦煌8,A3棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
潮州鎮,房地(土地+建物),屏東縣潮州鎮檨興段878-8地號,149.83,,鄉村區,乙種建築用地,1120504.0,土地1建物1車位0,全,2.0,透天厝,住家用,鋼筋混凝土造,,137.97,4.0,2.0,4.0,有,無,11800000.0,85526.0,,0.0,0.0,,RPPNMLPKNHIGFCT76CB,慕光16期,A棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東港鎮,房地(土地+建物),屏東縣東港鎮水源二街120巷,38.64,住,,,1120504.0,土地1建物1車位0,三層,5.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,112.37,3.0,2.0,2.0,有,無,6800000.0,60514.0,,0.0,0.0,,RPPNMLPKNHIGFDT86CB,夢世代二期,A2棟3F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮興東路&興東三街,36.7,住,,,1120428.0,土地1建物1車位1,七層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.71,3.0,2.0,2.0,有,無,8200000.0,67373.0,,0.0,1000000.0,,RPPNMLQKNHIGFDT96CB,青禾寓,E棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長治鄉,房地(土地+建物),屏東縣長治鄉中興路65號,149.69,住,,,1120508.0,土地5建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,143.05,5.0,2.0,3.0,有,無,14500000.0,101363.0,,0.0,0.0,,RPPNMLRKNHIGFAT76CB,陶里,A棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長治鄉,房地(土地+建物),屏東縣長治鄉中興路65號,115.04,住,,,1120503.0,土地4建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,132.83,4.0,2.0,3.0,有,無,12000000.0,90341.0,,0.0,0.0,,RPQNMLRKNHIGFAT86CB,陶里,B棟11號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物),屏東縣內埔鄉建工路15號,95.55,,工業區,丁種建築用地,1120428.0,土地1建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,,237.35,5.0,2.0,4.0,有,無,11800000.0,49716.0,,0.0,0.0,,RPQNMLSKNHIGFCT17CB,日出莊園2期,B棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮興東路,26.32,住,,,1120508.0,土地1建物1車位1,八層,8.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,87.99,2.0,2.0,2.0,有,無,5700000.0,64780.0,,0.0,700000.0,,RPQNMLTKNHIGFDT37CB,波麗市,F6棟8樓號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東港鎮,房地(土地+建物),屏東縣東港鎮興東路,26.32,住,,,1120430.0,土地1建物1車位0,七層,8.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,77.6,2.0,2.0,2.0,有,無,5000000.0,64433.0,,0.0,0.0,,RPRNMLTKNHIGFDT47CB,波麗市,F6棟7樓號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東港鎮,房地(土地+建物),屏東縣東港鎮興東路,26.32,住,,,1120429.0,土地1建物1車位0,七層,8.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,77.6,2.0,2.0,2.0,有,無,5020000.0,64691.0,,0.0,0.0,,RPSNMLTKNHIGFDT57CB,波麗市,F2棟7樓號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,27.33,住,,,1120502.0,土地1建物1車位1,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.18,2.0,2.0,2.0,有,無,6870000.0,76912.0,一樓平面,11.41,1350000.0,,RPSNMLTKNHIGFAT27CB,小倆口8期,B5棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,35.27,住,,,1120507.0,土地1建物1車位1,二層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.01,3.0,2.0,2.0,有,無,8350000.0,75594.0,一樓平面,11.41,1350000.0,,RPTNMLTKNHIGFAT37CB,小倆口8期,D5棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,33.55,住,,,1120510.0,土地1建物1車位1,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.52,3.0,2.0,2.0,有,無,8080000.0,76382.0,一樓平面,11.41,1350000.0,,RPUNMLTKNHIGFAT47CB,小倆口8期,D3棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
屏東市,房地(土地+建物),屏東縣屏東市建和街,300.66,工,,,1120508.0,土地2建物1車位0,一層,1.0,工廠,見其他登記事項,見其他登記事項,,178.49,0.0,0.0,1.0,有,無,19554250.0,,,0.0,0.0,,RPOOMLTKNHIGFAT96CB,弓鼎工業城第二期,B6棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉國小巷,55.35,住,,,1120507.0,土地3建物1車位1,全,4.0,透天厝,見其他登記事項,鋼筋混凝土造,,138.36,4.0,2.0,3.0,有,無,9590000.0,69312.0,一樓平面,13.75,0.0,,RPPNMLNLNHIGFAT09CB,名漾,B棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物),屏東縣內埔鄉新豐路8巷12號,158.91,,工業區,丁種建築用地,1120503.0,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,316.5,6.0,2.0,5.0,有,無,22500000.0,71090.0,,0.0,0.0,交易總價含下列非屬預售屋價格之費用:含裝潢費；,RPPNMLOLNHIGFCT76CB,日出莊園2期,A棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物),屏東縣內埔鄉建工路13號,95.55,,工業區,丁種建築用地,1120506.0,土地1建物1車位0,全,4.0,透天厝,住家用,鋼筋混凝土造,,237.35,5.0,2.0,4.0,有,無,11880000.0,50053.0,,0.0,0.0,,RPPNMLQLNHIGFCT96CB,日出莊園2期,B棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東港鎮,房地(土地+建物),屏東縣東港鎮延平路,16.28,商,,,1120426.0,土地6建物1車位0,五層,7.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,70.25,2.0,2.0,2.0,有,無,5100000.0,72598.0,,0.0,0.0,重測前地號:東港段0149、0149-0003、0149-0006、0149-0007、0151、0151-0001原申報序號B1TD11204280004撤銷，更正16.建物格局」,RPQNMLQLNHIGFDT17CB,東港ONE,B2棟5樓號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉香楊路,30.91,,一般農業區,甲種建築用地,1120510.0,土地1建物1車位1,二層,6.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,93.77,2.0,2.0,1.0,有,無,6300000.0,65773.0,一樓平面,16.23,1200000.0,,RPPNMLTLNHIGFAT07CB,陽光5,A棟7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉合興路,47.65,住,,,1120508.0,土地1建物1車位1,五層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,133.46,3.0,2.0,2.0,有,無,7820000.0,58594.0,一樓平面,0.0,0.0,,RPPNMLMJOHIGFAT88CB,森活家二期,B5棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉麟義段1397地號,53.18,住,,,1120311.0,土地3建物1車位1,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.81,3.0,2.0,2.0,有,無,8680000.0,68920.0,一樓平面,18.2,850000.0,,RPUNMLMJOHIGFAT76CB,新義城,G棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉麟義段1397地號,53.18,住,,,1120306.0,土地3建物1車位1,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.81,3.0,2.0,2.0,有,無,8720000.0,69272.0,一樓平面,18.2,850000.0,,RPVNMLMJOHIGFAT86CB,新義城,G棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉光明路292巷,28.45,住,,,1120228.0,土地2建物1車位1,三層,9.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,102.98,3.0,2.0,2.0,有,無,6700000.0,61557.0,升降機械,5.51,700000.0,,RPRNMLSJOHIGFCT27CB,皇家欣天地3期 森鄰,D棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉光明路292巷,28.45,住,,,1120321.0,土地2建物1車位1,八層,9.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,112.46,3.0,2.0,2.0,有,無,7500000.0,64122.0,一樓平面,14.99,1250000.0,,RPSNMLSJOHIGFCT37CB,皇家欣天地3期 森鄰,D棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉光明路292巷,28.45,住,,,1120327.0,土地2建物1車位1,六層,9.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,111.46,3.0,2.0,2.0,有,無,7400000.0,64397.0,一樓平面,13.63,1100000.0,,RPTNMLSJOHIGFCT47CB,皇家欣天地3期 森鄰,D棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉光明路292巷,29.09,住,,,1120416.0,土地2建物1車位1,七層,9.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,106.37,3.0,2.0,2.0,有,無,7500000.0,65437.0,升降機械,5.51,900000.0,,RPUNMLSJOHIGFCT57CB,皇家欣天地3期 森鄰,D棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東港鎮,房地(土地+建物)+車位,屏東縣東港鎮興東路,26.32,住,,,1120518.0,土地1建物1車位1,五層,8.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,87.99,2.0,2.0,2.0,有,無,5400000.0,62500.0,其他,10.39,550000.0,,RPPNMLTKNHIGFDT27CB,波麗市,F2棟5樓號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,33.55,住,,,1120514.0,土地1建物1車位1,三層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.52,3.0,2.0,2.0,有,無,8160000.0,76949.0,一樓平面,11.41,1380000.0,,RPVNMLTKNHIGFAT57CB,小倆口8期,D3棟5號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,27.36,住,,,1120512.0,土地1建物1車位1,二層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.28,2.0,2.0,2.0,有,無,6750000.0,74857.0,一樓平面,11.41,1370000.0,,RPWNMLTKNHIGFAT67CB,小倆口8期,A1棟2號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,九如鄉,房地(土地+建物)+車位,屏東縣九如鄉光復街121巷1號對面,96.89,住,,,1120517.0,土地6建物1車位1,全,4.0,透天厝,見其他登記事項,鋼筋混凝土造,,145.68,4.0,2.0,4.0,有,無,9580000.0,65761.0,一樓平面,0.0,500000.0,,RPXNMLTKNHIGFAT77CB,都星領袖NO.2,A棟1號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉屏東縣萬丹鄉萬丹路二段470號旁,21.83,,鄉村區,乙種建築用地,1120516.0,土地1建物1車位1,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.43,3.0,2.0,2.0,有,無,6180000.0,60707.0,坡道平面,13.75,1100000.0,,RPPNMLMLNHIGFAT98CB,萬丹印象,H棟5號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉屏東縣萬丹鄉萬丹路二段470號旁,29.19,,鄉村區,乙種建築用地,1120518.0,土地1建物1車位1,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.61,3.0,2.0,2.0,有,無,8210000.0,63562.0,坡道平面,13.75,1100000.0,,RPQNMLMLNHIGFAT09CB,萬丹印象,I棟1號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉屏東縣萬丹鄉萬丹路二段470號旁,29.19,,鄉村區,乙種建築用地,1120520.0,土地1建物1車位1,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.61,3.0,2.0,2.0,有,無,8230000.0,63740.0,坡道平面,13.75,1100000.0,,RPRNMLMLNHIGFAT56CB,萬丹印象,I棟2號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,屏東市,房地(土地+建物)+車位,屏東縣屏東市瑞中街瑞華街口D8棟,26.49,住,,,1120515.0,土地4建物1車位2,全,2.0,透天厝,住家用,鋼骨混凝土造,,271.21,0.0,0.0,0.0,無,無,25740000.0,91348.0,坡道平面,33.22,4000000.0,,RPSNMLMLNHIGFAT66CB,甲山林花園帝寶,D棟8號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,26.19,住,,,1120519.0,土地1建物1車位1,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.16,2.0,2.0,2.0,有,無,6590000.0,76218.0,一樓平面,11.41,1350000.0,,RPPNMLOLNHIGFAT56CB,小倆口8期,A6棟4號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,35.57,住,,,1120520.0,土地1建物1車位1,二層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.77,3.0,2.0,2.0,有,無,8560000.0,76907.0,一樓平面,11.41,1380000.0,,RPQNMLOLNHIGFAT66CB,小倆口8期,G3棟2號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,33.55,住,,,1120520.0,土地1建物1車位1,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.52,3.0,2.0,2.0,有,無,8160000.0,76949.0,一樓平面,11.41,1380000.0,,RPRNMLOLNHIGFAT76CB,小倆口8期,F3棟4號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,33.55,住,,,1120521.0,土地1建物1車位1,五層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.52,3.0,2.0,2.0,有,無,8130000.0,76949.0,一樓平面,11.41,1350000.0,,RPSNMLOLNHIGFAT86CB,小倆口8期,E3棟5號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東港鎮,房地(土地+建物),屏東縣東港鎮興東路,137.23,住,,,1120523.0,土地3建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,192.54,4.0,2.0,4.0,有,無,16700000.0,86735.0,,0.0,0.0,,RPPNMLOLNHIGFDT86CB,長居(六期),A棟6號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹田鄉,房地(土地+建物),屏東縣竹田鄉新勢段1338地號等1筆,179.0,,鄉村區,乙種建築用地,1120516.0,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,170.89,5.0,2.0,3.0,有,無,12860000.0,75253.0,,0.0,0.0,,RPOOMLPLNHIGFCT86CB,雲悅龍門,B棟1號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹田鄉,房地(土地+建物),屏東縣竹田鄉新勢段1338-2號等1筆,113.0,,鄉村區,乙種建築用地,1120521.0,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,142.44,4.0,2.0,3.0,有,無,11110000.0,77998.0,,0.0,0.0,,RPPOMLPLNHIGFCT96CB,雲悅龍門,A棟2號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹田鄉,房地(土地+建物),屏東縣竹田鄉新勢段1338-9.1338-4地號等2筆,132.67,,鄉村區,乙種建築用地,1120520.0,土地2建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,150.19,5.0,2.0,3.0,有,無,11000000.0,73241.0,,0.0,0.0,,RPSOMLPLNHIGFCT27CB,雲悅龍門,C棟1號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,恆春鎮,房地(土地+建物),屏東縣恆春鎮湖內路3巷3弄,92.83,住,,,1120511.0,土地2建物1車位0,全,4.0,透天厝,見其他登記事項,鋼筋混凝土造,,162.82,4.0,2.0,5.0,有,無,15000000.0,92126.0,,0.0,0.0,,RPPNMLQLNHIGFET17CB,皇品大苑2期,B棟5號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,內埔鄉,房地(土地+建物),屏東縣內埔鄉光明路292巷,28.45,住,,,1120527.0,土地2建物1車位0,五層,9.0,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,97.47,3.0,2.0,2.0,有,無,6250000.0,64122.0,,0.0,0.0,,RPRNMLTLNHIGFCT47CB,皇家欣天地3期 森鄰,D棟3號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,竹田鄉,房地(土地+建物),屏東縣竹田鄉新勢段1338-10地號等1筆,112.0,,鄉村區,乙種建築用地,1120517.0,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,143.15,4.0,2.0,3.0,有,無,11300000.0,78938.0,,0.0,0.0,,RPSNMLTLNHIGFCT57CB,雲悅龍門,A棟1號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
