鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,新竹市,房地(土地+建物)+車位,新竹市新竹市南大路,25.78,商,Unnamed: 5,Unnamed: 6,1120513,土地2建物1車位2,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,Unnamed: 14,218.0,3,2,2.1,有,無,25450000,158048,升降平面,77.22,3200000,Unnamed: 26,RPQNMLPKNHIGFAO78CB,福砌3,B棟6號,Unnamed: 30,來源資料夾,新竹市新竹市北區西門街,28.99,住,1120812,土地1建物1車位1,二層,14,159.46,26200000,189142,坡道平面,33.1,2300000,RPPNMLMKQHIGFAO78DB,鴻碩,B-2號,新竹市新竹市北區鐵道路二段,32.61,1121112,22,182.16,27050000,166264,33.0,2250000,RPPNMLMKJIIGFAO18DB,鴻萃,A棟2號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市北區西門街,28.03,住,,,1120806.0,土地1建物1車位2,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.37,3.0,2.0,2.0,有,無,28380000.0,194647.0,坡道平面,66.2,4600000.0,,RPQNMLQJQHIGFAO56DB,鴻碩,A-13號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市北區西門街,27.91,住,,,1120805.0,土地1建物1車位2,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.84,3.0,2.0,2.0,有,無,27120000.0,185136.0,坡道平面,66.2,4600000.0,,RPRNMLQJQHIGFAO66DB,鴻碩,C-10號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市天府路一段,27.52,住,,,1120730.0,土地1建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.76,3.0,2.0,2.0,有,無,14580000.0,98266.0,坡道平面,24.67,1600000.0,,RPPNMLRJQHIGFAO09CB,微笑南寮,A-4F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市天府路一段,27.52,住,,,1120722.0,土地1建物1車位1,二層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.67,3.0,2.0,2.0,有,無,15750000.0,106439.0,坡道平面,24.67,1700000.0,,RPQNMLRJQHIGFAO56CB,微笑南寮,D-2F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物),新竹市新竹市南大路423巷,18.82,住,,,1120716.0,土地2建物1車位0,五層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,61.2,2.0,2.0,1.0,有,無,11580000.0,189216.0,,0.0,0.0,,RPRNMLRJQHIGFAO66CB,晨富NO.11晨富學苑,1棟A號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市西濱路一段,30.79,住,,,1120805.0,土地1建物1車位1,八層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.32,3.0,2.0,2.0,有,無,14020000.0,96764.0,坡道平面,41.0,1700000.0,,RPSNMLRJQHIGFAO76CB,品悅No16,C棟8號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市金雅路、金雅八街交叉口,23.69,,鄉村區,乙種建築用地,1120716.0,土地1建物1車位1,一層,12.0,店面(店鋪),商業用,鋼筋混凝土造,,124.85,0.0,0.0,1.0,有,無,14880000.0,140627.0,坡道平面,32.62,1910000.0,,RPPNMLSJQHIGFAO56CB,悅佳.川青,S1-1F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市金雅路、金雅八街交叉口,29.08,,鄉村區,乙種建築用地,1120730.0,土地1建物1車位1,八層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.66,3.0,2.0,2.0,有,無,17790000.0,140481.0,坡道平面,32.62,1910000.0,,RPQNMLSJQHIGFAO66CB,悅佳.川青,A3-8F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市金雅路、金雅八街交叉口,32.45,,鄉村區,乙種建築用地,1120806.0,土地1建物1車位1,五層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.78,3.0,2.0,2.0,有,無,18050000.0,127933.0,坡道平面,32.62,1910000.0,,RPRNMLSJQHIGFAO76CB,悅佳.川青,A1-5F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市中華路三段,10.93,商,,,1120730.0,土地1建物1車位1,二層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.86,2.0,2.0,2.0,有,無,17160000.0,147127.0,坡道平面,28.8,1850000.0,,RPPNMLTJQHIGFAO66CB,聚吉第,B棟3-2號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市中華路三段,10.93,商,,,1120718.0,土地1建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.86,2.0,2.0,2.0,有,無,17500000.0,150394.0,坡道平面,28.8,1850000.0,,RPQNMLTJQHIGFAO76CB,聚吉第,B棟3-4號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市埔頂一路,33.36,住,,,1120730.0,土地2建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.69,3.0,2.0,2.0,有,無,34050000.0,203170.0,坡道平面,36.14,2650000.0,,RPRNMLTJQHIGFAO86CB,金弘天希,B1棟6F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市榮濱路19巷27號旁,21.13,商,,,1120724.0,土地1建物1車位1,九層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.76,3.0,2.0,2.0,有,無,13280000.0,103310.0,坡道平面,29.25,1450000.0,,RPPNMLKKQHIGFAO58DB,品益君品,B棟9F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市榮濱路19巷27號旁,20.88,商,,,1120723.0,土地1建物1車位1,五層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.43,3.0,2.0,2.0,有,無,12320000.0,96042.0,坡道平面,29.25,1450000.0,,RPQNMLKKQHIGFAO68DB,品益君品,D棟5F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市榮濱路19巷27號旁,18.83,商,,,1120720.0,土地1建物1車位1,十二層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.42,2.0,2.0,2.0,有,無,11590000.0,99246.0,坡道平面,29.25,1450000.0,,RPRNMLKKQHIGFAO78DB,品益君品,C棟12F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市榮濱路19巷27號旁,18.83,商,,,1120721.0,土地1建物1車位1,十二層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.07,2.0,2.0,2.0,有,無,11490000.0,99246.0,坡道平面,31.9,1350000.0,,RPSNMLKKQHIGFAO88DB,品益君品,D棟12F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市榮濱路19巷27號旁,21.13,商,,,1120808.0,土地1建物1車位1,四層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.76,3.0,2.0,2.0,有,無,12560000.0,97022.0,坡道平面,29.25,1450000.0,,RPTNMLKKQHIGFAO98DB,品益君品,B棟4F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市北區西門街,28.99,住,,,1120810.0,土地1建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.46,3.0,2.0,2.0,有,無,25300000.0,183602.0,坡道平面,33.1,2100000.0,,RPQNMLMKQHIGFAO88DB,鴻碩,B-6號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物),新竹市新竹市中華路六段67巷,86.14,,山坡地保育區,丙種建築用地,1120809.0,土地1建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,135.94,2.0,2.0,3.0,有,無,15030000.0,110563.0,,0.0,0.0,,RPPNMLOKQHIGFAO88CB,是日也,A棟3號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市華德福街168號對面,29.84,,山坡地保育區,丙種建築用地,1120717.0,土地1建物1車位1,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,146.79,3.0,2.0,2.0,有,無,17870000.0,127136.0,坡道平面,18.03,1500000.0,跨所案件，另有基地為竹縣竹東地政事務所，持分面積:竹縣寶山鄉寶香段409-16地號14.63㎡及432-12地號0.86㎡。另不計價聯合社區土地總面積22523.59㎡，買家持分為十萬分之18.27。,RPRNMLOKQHIGFAO09CB,宏道新竹帝寶9區1號,L1棟4F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市警光路,24.38,住,,,1120731.0,土地6建物1車位1,三層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.93,3.0,2.0,2.0,有,無,20900000.0,146179.0,坡道平面,28.5,1980000.0,,RPSNMLOKQHIGFAO56CB,自有美,C棟3F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市警光路,24.38,住,,,1120804.0,土地6建物1車位1,十層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.56,3.0,2.0,2.0,有,無,21950000.0,154292.0,坡道平面,26.13,1980000.0,,RPTNMLOKQHIGFAO66CB,自有美,C棟10F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市和平路,25.39,住,,,1120806.0,土地1建物1車位2,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,230.85,4.0,2.0,2.0,有,無,28640000.0,167189.0,坡道平面,90.41,5160000.0,,RPPNMLQKQHIGFAO09CB,筑光,A棟5號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市和平路,25.39,住,,,1120807.0,土地1建物1車位1,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.67,4.0,2.0,2.0,有,無,26930000.0,174665.0,坡道平面,43.23,2400000.0,,RPQNMLQKQHIGFAO56CB,筑光,A棟13號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市和平路,25.39,住,,,1120808.0,土地1建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.67,4.0,2.0,2.0,有,無,27360000.0,176445.0,坡道平面,43.23,2580000.0,,RPRNMLQKQHIGFAO66CB,筑光,A棟14號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市和平路,25.4,住,,,1120726.0,土地1建物1車位2,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,226.96,4.0,2.0,2.0,有,無,28780000.0,170676.0,坡道平面,86.46,4800000.0,,RPSNMLQKQHIGFAO76CB,筑光,D棟8號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市和平路,25.4,住,,,1120722.0,土地1建物1車位2,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,226.96,4.0,2.0,2.0,有,無,28620000.0,169537.0,坡道平面,86.46,4800000.0,,RPUNMLQKQHIGFAO96CB,筑光,C棟7號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市和平路,25.4,住,,,1120630.0,土地1建物1車位2,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,226.96,4.0,2.0,2.0,有,無,29200000.0,171103.0,坡道平面,86.46,5160000.0,,RPWNMLQKQHIGFAO17CB,筑光,C棟9號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市中華路六段647巷136弄,101.88,,山坡地保育區,丙種建築用地,1120725.0,土地3建物1車位1,全,3.0,透天厝,住家用,鋼筋混凝土造,,137.85,3.0,2.0,3.0,有,無,14000000.0,101560.0,一樓平面,13.75,0.0,,RPPNMLQKQHIGFAO56DB,沐清城二期,BC棟09號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市中華路六段647巷136弄,122.93,,山坡地保育區,丙種建築用地,1120728.0,土地3建物1車位1,全,3.0,透天厝,住家用,鋼筋混凝土造,,112.03,3.0,2.0,3.0,有,無,13750000.0,122735.0,一樓平面,13.75,0.0,,RPQNMLQKQHIGFAO66DB,沐清城二期,BV棟01號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市北區金雅路與金雅七街交叉路口,33.04,,鄉村區,乙種建築用地,1120806.0,土地1建物1車位1,六層,17.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.84,3.0,2.0,2.0,有,無,23030000.0,167608.0,坡道平面,32.07,1950000.0,,RPQNMLSKQHIGFAO76CB,浩瀚森PARK,F-6F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物),新竹市新竹市南大路423巷,18.82,住,,,1120805.0,土地2建物1車位0,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,61.2,2.0,2.0,1.0,有,無,10880000.0,177778.0,,0.0,0.0,,RPWNMLSKQHIGFAO37CB,晨富NO.11晨富學苑,1棟A號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市中華路三段,17.23,商,,,1120808.0,土地1建物1車位2,九層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,221.38,4.0,2.0,2.0,有,無,28550000.0,151728.0,坡道平面,57.6,3700000.0,,RPPNMLKLQHIGFAO58CB,聚吉第,A棟5-9號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市中華路三段,14.31,商,,,1120806.0,土地1建物1車位1,三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.02,3.0,2.0,2.0,有,無,22150000.0,147922.0,坡道平面,28.8,2000000.0,,RPQNMLLLQHIGFAO78CB,聚吉第,B棟5-3號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市光華一街,26.63,住,,,1120804.0,土地1建物1車位2,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.95,4.0,1.0,2.0,有,無,29550000.0,185973.0,一樓平面,37.64,4200000.0,,RPPNMLMLQHIGFAO78CB,光華悅,C棟10F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市光華一街,26.53,住,,,1120804.0,土地1建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.58,4.0,1.0,2.0,有,無,27250000.0,185253.0,坡道平面,18.82,2100000.0,,RPQNMLMLQHIGFAO88CB,光華悅,B棟10F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市民富街、中山路452巷,43.17,住,,,1120810.0,土地9建物1車位2,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,306.57,4.0,2.0,3.0,有,無,44880000.0,166903.0,坡道平面,59.24,3600000.0,,RPPNMLNLQHIGFAO88CB,春福水硯,D棟13F號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市中華路六段647巷136弄K區,190.02,,山坡地保育區,國土保安用地,1120806.0,土地3建物1車位1,全,4.0,透天厝,住家用,鋼筋混凝土造,,196.08,3.0,2.0,3.0,有,無,19750000.0,100724.0,一樓平面,13.75,0.0,,RPQNMLNLQHIGFAO98CB,竹科莊園,KB29棟0號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市中華路六段647巷136弄K區,205.86,,山坡地保育區,國土保安用地,1120806.0,土地3建物1車位1,全,4.0,透天厝,住家用,鋼筋混凝土造,,182.35,3.0,2.0,2.0,有,無,18960000.0,103976.0,一樓平面,13.75,0.0,,RPRNMLNLQHIGFAO09CB,竹科莊園,KB57棟0號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市中華路六段647巷136弄K區,169.5,,山坡地保育區,丙種建築用地,1120806.0,土地3建物1車位1,全,4.0,透天厝,住家用,鋼筋混凝土造,,195.71,3.0,2.0,3.0,有,無,19680000.0,100557.0,一樓平面,13.75,0.0,,RPSNMLNLQHIGFAO56CB,竹科莊園,KB35棟0號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市興濱路,20.46,住,,,1120806.0,土地1建物1車位1,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.14,3.0,2.0,2.0,有,無,17290000.0,126438.0,坡道平面,29.42,1900000.0,,RPUNMLNLQHIGFAO76CB,富宇-仰睦,A2棟5號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市興濱路,22.06,住,,,1120809.0,土地1建物1車位1,十三層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.53,4.0,2.0,2.0,有,無,18850000.0,130043.0,坡道平面,29.42,1800000.0,,RPXNMLNLQHIGFAO07CB,富宇-仰睦,A3棟13號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市興濱路,14.54,住,,,1120807.0,土地1建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.62,2.0,2.0,1.0,有,無,13460000.0,137007.0,坡道平面,29.42,1650000.0,,RPTOMLNLQHIGFAO76CB,富宇-仰睦,B3棟15號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市興濱路,17.92,住,,,1120803.0,土地1建物1車位1,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.99,3.0,2.0,2.0,有,無,15660000.0,130055.0,坡道平面,29.42,1800000.0,,RPUOMLNLQHIGFAO86CB,富宇-仰睦,B7棟6號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市興濱路,20.04,住,,,1120805.0,土地1建物1車位1,一層,15.0,店面(店鋪),住商用,鋼筋混凝土造,,147.94,0.0,0.0,1.0,無,無,21000000.0,161154.0,坡道平面,29.42,1900000.0,,RPWOMLNLQHIGFAO07CB,富宇-仰睦,S棟2號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市興濱路,22.06,住,,,1120810.0,土地1建物1車位1,十五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.53,4.0,2.0,2.0,有,無,18880000.0,127221.0,坡道平面,29.42,2200000.0,,RPRPMLNLQHIGFAO66CB,富宇-仰睦,A3棟15號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物),新竹市新竹市草漯街,136.66,,一般農業區,丙種建築用地,1120609.0,土地3建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,211.94,4.0,1.0,5.0,有,無,21490000.0,101397.0,,0.0,0.0,,RPPNMLPLQHIGFAO09CB,森活新墅,D3棟0號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物),新竹市新竹市草漯街,136.66,,一般農業區,丙種建築用地,1120728.0,土地3建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,211.94,4.0,1.0,5.0,有,無,21280000.0,100406.0,,0.0,0.0,,RPQNMLPLQHIGFAO56CB,森活新墅,D8棟0號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市中華路一段284巷1弄,23.37,,鄉村區,乙種建築用地,1120802.0,土地2建物1車位1,六層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.57,2.0,1.0,1.0,有,無,12500000.0,121707.0,升降機械,5.67,950000.0,,RPQNMLTLQHIGFAO07DB,璞居,6棟A號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市金山二十八街,50.08,住,,,1120809.0,土地1建物1車位1,五層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.24,2.0,2.0,2.0,有,無,26660000.0,174337.0,一樓平面,13.79,2000000.0,,RPPNMLQJRHIGFAO09CB,熙隱_金山自在,B5號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,新竹市新竹市中華路一段284巷1弄,23.37,,鄉村區,乙種建築用地,1120802.0,土地2建物1車位1,六層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.57,2.0,1.0,1.0,有,無,12500000.0,121707.0,升降機械,5.67,950000.0,原申報書序號B2OA11208290002,RPRNMLRJRHIGFAO86DB,璞居,A棟6號,,112_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,,,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,新竹市新竹市南大路,25.78,商,1120813.0,土地2建物1車位1,九層,12.0,179.39,24050000.0,160179.0,升降平面,38.61,1500000.0,RPQNMLOKQHIGFAO98CB,福砌3,B棟9號,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新竹市,房地(土地+建物)+車位,,,,鄉村區,乙種建築用地,,,,,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,,3.0,2.0,2.0,有,無,,,,,,,,,,,112_04,新竹市新竹市金雅路、金雅八街交叉口,32.45,,1120813.0,土地1建物1車位1,九層,12.0,158.78,19360000.0,138316.0,坡道平面,32.62,1910000.0,RPPNMLPKQHIGFAO98CB,悅佳.川青,A1-9F號,,,,,,,,,,,,
