鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,來源資料夾_,南投市,房地(土地+建物),南投縣南投市文化路707巷,82.82,住,Unnamed: 5,Unnamed: 6,1120511,土地5建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,Unnamed: 14,162.25,4,2,3.1,有,無,11380000,70139,Unnamed: 23,0.0,0,Unnamed: 26,RPPNMLMKNHIGFAM18CB,文化一綻,B棟41號,Unnamed: 30,來源資料夾,草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,32.08,Unnamed: 4,鄉村區,乙種建築用地,1120813,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,168.24,2.1,10240000,78531,坡道平面,52.49,1150000,RPPNMLOKQHIGFBM78CB,幸福時光,C棟8號,南投縣南投市振興巷,44.1,1121113,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),99.45,2.2,7000000,70387,RPPNMLRKJIIGFAM38CB,知寓,B棟3號
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,16.48,住,,,1120302.0,土地1建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.95,2.0,2.0,1.0,有,無,8740000.0,93786.0,坡道平面,29.22,1450000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送27萬家電提貨?、電器櫃、烤箱壹台，依樣品陳列費:0元,RPPNMLSJLHIGFCM68CB,翔禾之森,E棟9號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,15.19,住,,,1120227.0,土地1建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.27,2.0,2.0,1.0,有,無,7730000.0,87856.0,坡道平面,29.22,1400000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送23萬家電提貨?費:0元,RPQNMLSJLHIGFCM78CB,翔禾之森,G棟7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市文化路707巷,26.62,住,,,1120227.0,土地6建物1車位1,七層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.29,2.0,2.0,2.0,有,無,7470000.0,79995.0,坡道平面,30.66,1100000.0,,RPQNMLTJLHIGFAM68CB,英倫天琴,E2棟7F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市文化路707巷,35.05,住,,,1120227.0,土地6建物1車位1,七層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,135.48,3.0,2.0,2.0,有,無,11260000.0,96928.0,坡道平面,30.66,1100000.0,,RPRNMLTJLHIGFAM78CB,英倫天琴,B3棟7F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,23.41,住,,,1120301.0,土地19建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,143.5,3.0,2.0,2.0,有,無,11070000.0,85887.0,坡道平面,30.91,1400000.0,,RPSNMLTJLHIGFAM88CB,市政中山,B棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,22.83,住,,,1120302.0,土地19建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,140.74,3.0,2.0,2.0,有,無,11000000.0,87408.0,坡道平面,30.91,1400000.0,,RPTNMLTJLHIGFAM98CB,市政中山,A棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,23.12,住,,,1120304.0,土地19建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,142.13,3.0,2.0,2.0,有,無,10780000.0,84337.0,坡道平面,30.91,1400000.0,,RPUNMLTJLHIGFAM09CB,市政中山,C棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市文化路707巷,32.31,住,,,1120227.0,土地6建物1車位1,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.28,3.0,2.0,2.0,有,無,8160000.0,73070.0,坡道平面,30.66,1100000.0,,RPVNMLTJLHIGFAM56CB,英倫天琴,A2棟5F號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,23.05,住,,,1120303.0,土地19建物1車位1,一層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,141.83,3.0,2.0,2.0,有,無,10500000.0,82041.0,坡道平面,30.91,1400000.0,,RPWNMLTJLHIGFAM66CB,市政中山,C棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,22.83,住,,,1120227.0,土地19建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,128.59,3.0,2.0,2.0,有,無,10310000.0,85678.0,坡道機械,18.76,900000.0,,RPXNMLTJLHIGFAM76CB,市政中山,A棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮英六街,25.14,住,,,1120303.0,土地1建物1車位1,二層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.05,2.0,2.0,2.0,有,無,6510000.0,78267.0,一樓平面,12.65,1000000.0,,RPPNMLKKLHIGFCM08DB,遇見幸福,A1棟2號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮朝陽街,26.16,住,,,1120222.0,土地1建物1車位1,四層,5.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.61,2.0,2.0,2.0,有,無,6560000.0,71038.0,一樓平面,13.75,1100000.0,,RPQNMLKKLHIGFCM18DB,喬富易居,E棟4號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,23.41,住,,,1120305.0,土地19建物1車位1,十二層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,143.5,3.0,2.0,2.0,有,無,10970000.0,85887.0,坡道平面,30.91,1300000.0,,RPQNMLLKLHIGFAM97CB,市政中山,B棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,23.12,住,,,1120305.0,土地19建物1車位1,十三層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,142.13,3.0,2.0,2.0,有,無,10780000.0,85236.0,坡道平面,30.91,1300000.0,,RPRNMLLKLHIGFAM08CB,市政中山,C棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,22.83,住,,,1120305.0,土地19建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,140.74,3.0,2.0,2.0,有,無,11000000.0,87408.0,坡道平面,30.91,1400000.0,,RPSNMLLKLHIGFAM18CB,市政中山,A棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,22.83,住,,,1120305.0,土地19建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,140.74,3.0,2.0,2.0,有,無,11070000.0,88045.0,坡道平面,30.91,1400000.0,,RPTNMLLKLHIGFAM28CB,市政中山,A棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,23.41,住,,,1120305.0,土地19建物1車位1,十三層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,143.5,3.0,2.0,2.0,有,無,11140000.0,86509.0,坡道平面,30.91,1400000.0,,RPUNMLLKLHIGFAM38CB,市政中山,B棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,23.41,住,,,1120310.0,土地19建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,131.35,3.0,2.0,2.0,有,無,10500000.0,85265.0,坡道機械,18.76,900000.0,,RPVNMLLKLHIGFAM48CB,市政中山,B棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,23.12,住,,,1120307.0,土地19建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,142.13,3.0,2.0,2.0,有,無,10800000.0,84517.0,坡道平面,30.91,1400000.0,,RPPNMLMKLHIGFAM97CB,市政中山,C棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,18.92,住,,,1120305.0,土地19建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,109.79,2.0,2.0,2.0,有,無,8780000.0,86565.0,坡道機械,18.76,900000.0,,RPQNMLNKLHIGFAM18CB,市政中山,D棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,16.48,住,,,1120222.0,土地1建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.73,2.0,2.0,1.0,有,無,8890000.0,93786.0,坡道平面,38.0,1600000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送19萬家電提貨?費:0元,RPQNMLNKLHIGFCM38CB,翔禾之森,H棟10號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,25.47,住,,,1120304.0,土地1建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.87,3.0,2.0,2.0,有,無,14160000.0,101860.0,坡道平面,38.0,1950000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送38萬家電提貨?費:0元,RPRNMLNKLHIGFCM48CB,翔禾之森,A棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,16.48,住,,,1120226.0,土地1建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.95,2.0,2.0,1.0,有,無,7800000.0,81693.0,坡道平面,29.22,1450000.0,,RPSNMLNKLHIGFCM58CB,翔禾之森,H棟4號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,24.4,住,,,1120303.0,土地1建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.92,3.0,2.0,2.0,有,無,12170000.0,91977.0,坡道平面,38.0,1600000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送37萬家電提貨?費:0元,RPTNMLNKLHIGFCM68CB,翔禾之森,D棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,24.4,住,,,1120302.0,土地1建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.14,3.0,2.0,2.0,有,無,11730000.0,89454.0,坡道平面,29.22,1450000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送38萬家電提貨?、電器櫃、烤箱壹台，依樣品陳列費:0元,RPUNMLNKLHIGFCM78CB,翔禾之森,C棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,15.19,住,,,1120228.0,土地1建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.27,2.0,2.0,1.0,有,無,7300000.0,81888.0,坡道平面,29.22,1400000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送電器櫃、烤箱壹台，依樣品陳列費:0元,RPVNMLNKLHIGFCM88CB,翔禾之森,G棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,24.4,住,,,1120301.0,土地1建物1車位1,十一層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.14,3.0,2.0,2.0,有,無,12170000.0,93717.0,坡道平面,29.22,1400000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送20萬家電提貨?費:0元,RPWNMLNKLHIGFCM98CB,翔禾之森,D棟11號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,24.4,住,,,1120214.0,土地1建物1車位1,四層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.92,3.0,2.0,2.0,有,無,11430000.0,82492.0,坡道平面,38.0,1950000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送20萬家電提貨?、電器櫃、烤箱壹台，依樣品屋陳列費:0元,RPPNMLOKLHIGFCM38CB,翔禾之森,B棟4號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,15.19,住,,,1120216.0,土地1建物1車位1,三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.27,2.0,2.0,1.0,有,無,7200000.0,79806.0,坡道平面,29.22,1450000.0,,RPQNMLOKLHIGFCM48CB,翔禾之森,F棟3號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,19.06,,鄉村區,乙種建築用地,1120309.0,土地1建物1車位1,五層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.2,2.0,2.0,2.0,有,無,6610000.0,75711.0,坡道機械,24.48,650000.0,,RPPNMLPKLHIGFBM38CB,幸福時光,E棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,19.06,,鄉村區,乙種建築用地,1120311.0,土地1建物1車位1,六層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.2,2.0,2.0,2.0,有,無,6680000.0,76601.0,坡道機械,24.48,650000.0,,RPUNMLPKLHIGFBM88CB,幸福時光,E棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,19.06,,鄉村區,乙種建築用地,1120309.0,土地1建物1車位1,五層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.2,2.0,2.0,2.0,有,無,6610000.0,75711.0,坡道機械,24.48,650000.0,,RPVNMLPKLHIGFBM98CB,幸福時光,F棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮加老東路,25.71,,鄉村區,乙種建築用地,1120314.0,土地1建物1車位1,九層,10.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.41,2.0,2.0,2.0,有,無,7150000.0,79953.0,坡道平面,52.49,1000000.0,,RPWNMLPKLHIGFBM09CB,幸福時光,G棟9號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
草屯鎮,房地(土地+建物),南投縣草屯鎮博愛路,29.62,住,,,1120305.0,土地1建物1車位0,五層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.97,3.0,2.0,2.0,有,無,10000000.0,82665.0,,0.0,0.0,,RPPNMLQKLHIGFBM48CB,富宇博愛苑,B棟1號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,18.92,住,,,1120315.0,土地19建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,109.79,2.0,2.0,2.0,有,無,8650000.0,85137.0,坡道機械,18.76,900000.0,,RPPNMLQKLHIGFAM38CB,市政中山,D棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,23.41,住,,,1120305.0,土地19建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,143.5,3.0,2.0,2.0,有,無,11140000.0,86509.0,坡道平面,30.91,1400000.0,,RPQNMLQKLHIGFAM48CB,市政中山,B棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物),南投縣南投市文化南路,85.0,住,,,1120311.0,土地3建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,162.72,4.0,3.0,3.0,有,無,12000000.0,73746.0,,0.0,0.0,,RPPNMLRKLHIGFAM48CB,微好森活,B棟5號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,23.12,住,,,1120316.0,土地19建物1車位1,十層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,129.98,3.0,2.0,2.0,有,無,10250000.0,84068.0,坡道機械,18.76,900000.0,,RPQNMLRKLHIGFAM58CB,市政中山,C棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物),南投縣埔里鎮虎山路,30.54,,鄉村區,乙種建築用地,1120224.0,土地1建物1車位0,二層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.44,3.0,2.0,2.0,有,無,6984000.0,60499.0,,0.0,0.0,,RPPNMLRKLHIGFCM78DB,天嵐與樹,同一棟2B號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物),南投縣埔里鎮虎山路,23.46,,鄉村區,乙種建築用地,1120228.0,土地1建物1車位0,七層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,88.7,2.0,2.0,1.0,有,無,6450000.0,72717.0,,0.0,0.0,,RPRNMLRKLHIGFCM98DB,天嵐與樹,同一棟7A號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮北投路,27.74,,鄉村區,乙種建築用地,1120225.0,土地1建物1車位1,六層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.95,3.0,2.0,2.0,有,無,8660000.0,71081.0,坡道平面,37.0,1200000.0,,RPPNMLLLLHIGFBM18DB,群合iDo,D棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物),南投縣南投市文化路707巷,102.82,住,,,1120316.0,土地5建物1車位0,全,3.0,透天厝,見其他登記事項,鋼筋混凝土造,,161.2,4.0,2.0,3.0,有,無,12700000.0,78784.0,,0.0,0.0,,RPPNMLLLLHIGFAM97CB,文化一綻,B棟59號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,22.83,住,,,1120317.0,土地19建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,128.59,3.0,2.0,2.0,有,無,9980000.0,84494.0,坡道機械,18.76,700000.0,,RPSNMLMLLHIGFAM38CB,市政中山,A棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,23.12,住,,,1120321.0,土地19建物1車位1,七層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,129.98,3.0,2.0,2.0,有,無,9880000.0,82539.0,坡道機械,18.76,700000.0,,RPTNMLMLLHIGFAM48CB,市政中山,C棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,18.92,住,,,1120318.0,土地19建物1車位1,五層,14.0,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,109.79,2.0,2.0,2.0,有,無,8400000.0,82390.0,坡道機械,18.76,900000.0,,RPUNMLMLLHIGFAM58CB,市政中山,D棟0號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
國姓鄉,房地(土地+建物),南投縣國姓鄉中興路,137.96,住,,,1120223.0,土地2建物1車位0,全,3.0,透天厝,住家用,鋼筋混凝土造,,183.5,4.0,2.0,5.0,有,無,10580000.0,57657.0,,0.0,0.0,,RPPNMLMLLHIGFCM28CB,成功大院,A棟7號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,24.4,住,,,1120303.0,土地1建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.14,3.0,2.0,2.0,有,無,12160000.0,93630.0,坡道平面,29.22,1400000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送28萬家電提貨?、電器櫃、烤箱壹台，依樣品屋陳列費:0元,RPSNMLMLLHIGFCM58CB,翔禾之森,A棟6號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,24.4,住,,,1120307.0,土地1建物1車位1,九層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.14,3.0,2.0,2.0,有,無,12270000.0,93717.0,坡道平面,29.22,1500000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送37萬家電提貨?費:0元,RPTNMLMLLHIGFCM68CB,翔禾之森,D棟9號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,16.48,住,,,1120303.0,土地1建物1車位1,八層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.95,2.0,2.0,1.0,有,無,8590000.0,91856.0,坡道平面,29.22,1450000.0,交易總價含下列非屬預售屋價格之費用:交屋時贈送22萬家電提貨?、電器櫃、烤箱壹台，依樣品屋陳列費:0元,RPUNMLMLLHIGFCM78CB,翔禾之森,E棟8號,112_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
