鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,解約情形_termination type,來源資料夾_
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮忠孝街,25.35,住,,,1130403,土地3建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.79,3,2,2,有,無,11520000,90610,坡道平面,26.31,1600000,,RPPNMLKMMHJGFBM28CB,昌祐敦和,J棟6號,,113_02
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮和平東路,24.4,住,,,1130403,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.92,3,2,2,有,無,12680000,93369,坡道平面,38.0,1950000,交易總價含下列非屬預售屋價格之費用:交屋時贈送電器櫃、烤箱壹台，依樣品屋陳列費費,RPQNMLKMMHJGFCM48CB,翔禾之森,D棟13號,,113_02
竹山鎮,房地(土地+建物)+車位,南投縣竹山鎮大和街126巷,26.93,住,,,1130406,土地2建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,95.14,3,2,1,有,無,6725000,69577,一樓平面,13.72,1060000,,RPPNMLKMMHJGFDM48CB,大和青森,H棟7號,,113_02
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮忠孝街,18.25,住,,,1130404,土地3建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.14,2,2,1,有,無,8880000,92351,坡道平面,26.31,1600000,,RPPNMLLJNHJGFBM18CB,昌祐敦和,L棟10號,,113_02
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮忠孝街,18.25,住,,,1130404,土地3建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.14,2,2,1,有,無,8830000,92351,坡道平面,26.31,1550000,,RPQNMLLJNHJGFBM28CB,昌祐敦和,D棟10號,,113_02
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮忠孝街,18.25,住,,,1130404,土地3建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.14,2,2,1,有,無,8910000,93365,坡道平面,26.31,1550000,,RPRNMLLJNHJGFBM38CB,昌祐敦和,D棟11號,,113_02
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮成功路,26.08,住,,,1130404,土地3建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.91,3,2,2,有,無,12030000,92362,坡道平面,26.31,1630000,,RPSNMLLJNHJGFBM48CB,昌祐敦和,Q棟7號,,113_02
南投市,房地(土地+建物),南投縣南投市文化南路,138.08,住,,,1130419,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,202.58,4,3,5,有,無,17000000,83917,,0.0,0,,RPPNMLLJNHJGFAM18DB,四季花園,B棟6號,,113_02
南投市,房地(土地+建物)+車位,南投縣南投市光明南路,21.15,住,,,1130409,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.6,3,2,2,有,無,10200000,86505,坡道平面,26.45,1450000,,RPPNMLMJNHJGFAM18CB,三銳世紀,E棟5號,,113_02
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮南昌街,16.38,商,,,1130419,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.2,3,2,2,有,無,9930000,83464,坡道平面,26.0,1400000,,RPPNMLMJNHJGFCM38CB,三銳富城,B棟1號,,113_02
