鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積平方公尺_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,建案名稱_build case,棟及號_buildings,解約情形_termination type,來源資料夾_
新竹市,房地(土地+建物)+車位,新竹市新竹市千甲路294巷,29.34,,特定農業區,甲種建築用地,1130422,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.18,3,2,2,有,無,19000000,163242.0,坡道平面,20.55,1920000,,RPSNMLMLMHJGFAO78CB,X計畫+,C棟10號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市民富街、中山路452巷,37.51,住,,,1130407,土地9建物1車位2,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,272.14,3,2,3,有,無,39580000,162958.0,坡道平面,56.87,4500000,,RPWNMLMLMHJGFAO56CB,春福水硯,A棟11F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市民富街、中山路452巷,37.51,住,,,1130410,土地9建物1車位2,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,274.82,3,2,3,有,無,34650000,141247.0,坡道平面,59.24,4200000,,RPXNMLMLMHJGFAO66CB,春福水硯,B棟06F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市竹蓮街與東南街142巷口,15.11,住,,,1130407,土地2建物1車位1,四層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.29,3,2,2,有,無,30600000,189489.0,坡道平面,23.83,1900000,,RPOOMLMLMHJGFAO48CB,春福承曦,A1-04F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市竹蓮街與東南街142巷口,15.11,住,,,1130409,土地2建物1車位2,二十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,199.12,3,2,2,有,無,36950000,211607.0,坡道平面,47.66,4900000,,RPPOMLMLMHJGFAO58CB,春福承曦,A1-26F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市竹蓮街與東南街142巷口,17.85,住,,,1130408,土地2建物1車位2,六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,226.46,3,2,3,有,無,37300000,184004.0,坡道平面,47.66,4400000,,RPQOMLMLMHJGFAO68CB,春福承曦,A2-06F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市竹蓮街與東南街142巷口,15.02,住,,,1130409,土地2建物1車位1,四層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,174.05,3,2,2,有,無,28350000,176075.0,坡道平面,23.83,1900000,,RPROMLMLMHJGFAO78CB,春福承曦,A3-04F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市竹蓮街與東南街142巷口,13.82,住,,,1130409,土地2建物1車位1,十七層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.17,3,2,2,有,無,29660000,199942.0,坡道平面,23.83,2000000,,RPSOMLMLMHJGFAO88CB,春福承曦,B2-17F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市竹蓮街與東南街142巷口,17.85,住,,,1130401,土地2建物1車位1,十七層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,202.81,3,2,3,有,無,37810000,197564.0,坡道平面,23.83,2450000,,RPTOMLMLMHJGFAO98CB,春福承曦,C2-17F號,,113_02
新竹市,房地(土地+建物)+車位,新竹市新竹市竹蓮街與東南街142巷口,15.02,住,,,1130409,土地2建物1車位1,五層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,174.2,3,2,2,有,無,28980000,180089.0,坡道平面,23.83,1900000,,RPUOMLMLMHJGFAO09CB,春福承曦,C3-05F號,,113_02
