鄉鎮市區_The villages and towns urban district,交易標的_transaction sign,土地位置建物門牌_land sector position building sector house number plate,土地移轉總面積平方公尺_land shifting total area square meter,都市土地使用分區_the use zoning or compiles and checks,非都市土地使用分區_the non-metropolis land use district,非都市土地使用編定_non-metropolis land use,交易年月日_transaction year month and day,交易筆棟數_transaction pen number,移轉層次_shifting level,總樓層數_total floor number,建物型態_building state,主要用途_main use,主要建材_main building materials,建築完成年月_construction to complete the years,建物移轉總面積平方公尺_building shifting total area,建物現況格局-房_Building present situation pattern - room,建物現況格局-廳_building present situation pattern - hall,建物現況格局-衛_building present situation pattern - health,建物現況格局-隔間_building present situation pattern - compartmented,有無管理組織_Whether there is manages the organization,總價元_total price NTD,單價元平方公尺_the unit price (NTD / square meter),車位類別_the berth category,車位移轉總面積(平方公尺)_berth shifting total area square meter,車位總價元_the berth total price NTD,備註_the note,編號_serial number,主建物面積_Unnamed: 28_level_1,附屬建物面積_Unnamed: 29_level_1,陽台面積_Unnamed: 30_level_1,電梯_Unnamed: 31_level_1,移轉編號_Unnamed: 32_level_1,來源資料夾_
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１鄰三平路７號十三樓,24.25,商,,,1040812,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040701.0,197.32,3,2,2,有,有,7770000,40990.0,坡道平面,23.62,650000,,RPTQMLTJIIKFFDK56CA,120.11,0.0,10.76,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１鄰三平路７號十四樓,32.7,商,,,1040812,土地2建物1車位2,十四層，見其他登記事項,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040701.0,277.41,3,2,2,有,有,10820000,40492.0,坡道平面,47.24,1500000,,RPUQMLTJIIKFFDK66CA,160.11,0.0,14.0,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１鄰三平路９號,23.39,商,,,1040812,土地2建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040701.0,190.71,3,2,2,有,有,8120000,44407.0,坡道平面,23.62,700000,,RPVQMLTJIIKFFDK76CA,120.11,0.0,6.28,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１鄰三平路９號二樓,24.03,商,,,1040812,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040701.0,196.65,3,2,2,有,有,6710000,34734.0,坡道平面,23.62,700000,,RPWQMLTJIIKFFDK86CA,120.11,0.0,10.14,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１鄰三平路９號三樓,24.03,商,,,1040812,土地2建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040701.0,196.65,3,2,2,有,有,7260000,37913.0,坡道平面,23.62,700000,,RPXQMLTJIIKFFDK96CA,120.11,0.0,10.14,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１鄰三平路９號四樓,24.03,商,,,1040812,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040701.0,196.65,3,2,2,有,有,7400000,38722.0,坡道平面,23.62,700000,,RPORMLTJIIKFFDK78CA,120.11,0.0,10.14,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１鄰三平路９號五樓,24.03,商,,,1040812,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040701.0,196.65,3,2,2,有,有,7250000,37566.0,坡道平面,23.62,750000,,RPPRMLTJIIKFFDK88CA,120.11,0.0,10.14,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１鄰三平路９號六樓,24.03,商,,,1040812,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040701.0,196.65,3,2,2,有,有,7220000,38259.0,坡道平面,23.62,600000,,RPQRMLTJIIKFFDK98CA,120.11,0.0,10.14,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１鄰三平路９號七樓,24.03,商,,,1040812,土地2建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040701.0,196.65,3,2,2,有,有,7550000,39589.0,坡道平面,23.62,700000,,RPRRMLTJIIKFFDK09CA,120.11,0.0,10.14,,,104_04
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮新南里１鄰三平路９號九樓,23.69,商,,,1040812,土地2建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040701.0,193.09,3,2,2,有,有,8000000,41059.0,坡道平面,20.17,900000,,RPSRMLTJIIKFFDK56CA,120.11,0.0,10.14,,,104_04
