草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,33.21,住,,,1080118,土地1建物1車位2,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,221.69,4,2,2,有,無,11800000,63219,坡道平面,73.0,2400000,,RPUPMLKKQHGGFBM88CB,富宇上景,B1棟14號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,33.21,住,,,1090107,土地1建物1車位2,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,203.44,4,2,2,有,無,11060000,61941,坡道平面,54.75,1850000,,RPVPMLKKQHGGFBM98CB,富宇上景,A2棟15號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,33.21,住,,,1080414,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.19,4,2,2,有,無,10650000,63555,坡道平面,36.5,1200000,,RPWPMLKKQHGGFBM09CB,富宇上景,B1棟15號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.85,住,,,1080801,土地1建物1車位2,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.11,3,2,2,有,無,8810000,61632,坡道機械,36.5,1130000,,RPXPMLKKQHGGFBM56CB,富宇上景,A3棟02號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1080603,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.02,3,2,2,有,無,7950000,58980,坡道機械,18.25,650000,,RPOQMLKKQHGGFBM38CB,富宇上景,A3棟03號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,19.86,住,,,1080816,土地1建物1車位2,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.64,2,1,1,有,無,7220000,62887,坡道平面,54.75,1630000,,RPPQMLKKQHGGFBM48CB,富宇上景,B2棟02號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1080530,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.27,3,2,2,有,無,8500000,58980,坡道平面,36.5,1200000,,RPQQMLKKQHGGFBM58CB,富宇上景,A3棟04號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,17.93,住,,,1080131,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,1,1,有,無,5360000,60727,坡道機械,18.25,480000,,RPRQMLKKQHGGFBM68CB,富宇上景,B2棟03號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1080405,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.02,3,2,2,有,無,7830000,59384,坡道機械,18.25,480000,,RPSQMLKKQHGGFBM78CB,富宇上景,A3棟05號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,17.93,住,,,1080429,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,1,1,有,無,5340000,60478,坡道機械,18.25,480000,,RPTQMLKKQHGGFBM88CB,富宇上景,B2棟04號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1080225,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.02,3,2,2,有,無,8000000,59384,坡道機械,18.25,650000,,RPUQMLKKQHGGFBM98CB,富宇上景,A3棟06號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,17.93,住,,,1080716,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,1,1,有,無,5500000,62469,坡道機械,18.25,480000,,RPVQMLKKQHGGFBM09CB,富宇上景,B2棟05號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1080130,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.27,3,2,2,有,無,8500000,59384,坡道平面,36.5,1150000,,RPWQMLKKQHGGFBM56CB,富宇上景,A3棟07號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,17.93,住,,,1080310,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,1,1,有,無,5510000,62593,坡道機械,18.25,480000,,RPXQMLKKQHGGFBM66CB,富宇上景,B2棟06號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1071218,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.27,3,2,2,有,無,8720000,60758,坡道平面,36.5,1200000,,RPORMLKKQHGGFBM48CB,富宇上景,A3棟08號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1080114,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.02,3,2,2,有,無,8150000,60596,坡道機械,18.25,650000,,RPPRMLKKQHGGFBM58CB,富宇上景,A3棟09號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,17.93,住,,,1071227,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,1,1,有,無,5460000,61971,坡道機械,18.25,480000,,RPQRMLKKQHGGFBM68CB,富宇上景,B2棟07號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,27.65,住,,,1080210,土地1建物1車位2,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.27,3,2,2,有,無,8690000,61081,坡道機械,36.5,1130000,,RPRRMLKKQHGGFBM78CB,富宇上景,A3棟10號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,17.93,住,,,1080423,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,1,1,有,無,5600000,63713,坡道機械,18.25,480000,,RPSRMLKKQHGGFBM88CB,富宇上景,B2棟08號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,22.84,住,,,1080531,土地1建物1車位2,一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.11,2,2,2,有,無,7830000,60375,坡道平面,54.75,1650000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPTRMLKKQHGGFBM98CB,富宇上景,A5棟01號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,17.93,住,,,1080418,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,1,1,有,無,5530000,62842,坡道機械,18.25,480000,,RPURMLKKQHGGFBM09CB,富宇上景,B2棟10號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,22.51,住,,,1080306,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.05,2,2,2,有,無,6680000,59821,坡道機械,18.25,650000,,RPVRMLKKQHGGFBM56CB,富宇上景,A5棟02號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,17.93,住,,,1080130,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.61,2,1,1,有,無,5580000,63464,坡道機械,18.25,480000,,RPWRMLKKQHGGFBM66CB,富宇上景,B2棟11號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,21.5,住,,,1080324,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.45,2,2,2,有,無,6160000,59044,坡道機械,18.25,480000,,RPXRMLKKQHGGFBM76CB,富宇上景,A5棟03號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,33.21,住,,,1071230,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.19,4,2,2,有,無,10260000,60932,坡道平面,36.5,1200000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPOSMLKKQHGGFBM58CB,富宇上景,B2棟12號,110_03
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮新富路,21.5,住,,,1080125,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.45,2,2,2,有,無,6080000,58212,坡道機械,18.25,480000,,RPPSMLKKQHGGFBM68CB,富宇上景,A5棟04號,110_03
